"author","gender"
"Amir Yaron","Male"
"Amit Goyal","Male"
"Amit Seru","Male"
"Amitabh Chandra","Male"
"Amitrajeet Batabyal","Male"
"Amiyatosh K. Purnanandam","Male"
"Amy Finkelstein","Female"
"Ananth Ramanarayanan","Male"
"Ananth Seshadri","Male"
"Andra C. Ghent","Female"
"Andre Lucas","Male"
"Andrea Buraschi","Male"
"Andrea L. Eisfeldt","Female"
"Andrea Vedolin","Female"
"Andreas Moxnes","Male"
"Andreas Mueller","Male"
"Andrei Levchenko","Male"
"Andrei Shleifer","Male"
"Andrei Zlate","Male"
"Andres E. Elberg","Male"
"Andres Rodriguez-Clare","Male"
"Andres Santos","Male"
"Andrew Ang","Male"
"Andrew B. Bernard","Male"
"Andrew Beath","Male"
"Andrew Ellul","Male"
"Andrew Hertzberg","Male"
"Andrew Lo","Male"
"Andrew Metrick","Male"
"Andrew Paciorek","Male"
"Andrey Fradkin","Male"
"Aner Sela","Male"
"Angelo Mele","Male"
"AngGang Hu","Male"
"Anisha Ghosh","Female"
"Anjan V. Thakor","Male"
"Ann Huff Stevens","Female"
"Anna Mikusheva","Female"
"Annemie Maertens","Female"
"Anthony Saunders","Male"
"Antoine Martin","Male"
"Antoinette Schoar","Female"
"Antonella Trigari","Female"
"Antonio Bento","Male"
"Ararat L. Osipian","Male"
"Archawa Paweenawat","Male"
"Areerat Kichkha","Female"
"Ariel Burstein","Male"
"Armagan Gezici","Female"
"Armagan Gezici","Male"
"Arnaud Costinot","Male"
"Arnildo Correa","Male"
"Arthur Kennickell","Male"
"Arturo Galindo","Male"
"Arvind Krishnamurthy","Male"
"Arvind Subramanian","Male"
"Arya Gaduh","Male"
"Asaf Manela","Male"
"Asani Sarkar","Male"
"Ashley Langer","Female"
"Asuman Ozdaglar","Female"
"Atay Kizilaslan","Male"
"Atif Mian","Male"
"Augustin Landier","Male"
"Aureo de Paula","Male"
"Austan D. Goolsbee","Male"
"Avi Goldfarb","Male"
"Aviv Nevo","Male"
"Aysegul Dinccag","Female"
"Aysegul Sahin","Female"
"B. Douglas Bernheim","Male"
"B. P. Chandramohan","Male"
"Babur I. De los Santos","Male"
"Baoline Chen","Female"
"Baozhong Yang","Male"
"Barbara Rossi","Female"
"Barry Eichengreen","Male"
"Bartosz Mackowiak","Male"
"Basit Zafar","Male"
"Batchimeg Sambalaibat","Female"
"Benamar Abdelhak","Male"
"Benjamin A. Olken","Male"
"Benjamin Golez","Male"
"Benjamin Handel","Male"
"Benjamin Moll","Male"
"Benjamin Olken","Male"
"Benoit Mojon","Male"
"Bent Sorensen","Male"
"Berhanu Nega","Male"
"Bernd Schwaab","Male"
"Bertil Tungodden","Male"
"Bihua Zhou","Male"
"Bilal Zia","Male"
"Bill Dupor","Male"
"Binkai Chen","Male"
"Biswo Poudel","Male"
"Bo Becker","Male"
"Bo Zhao","Male"
"Bouteldja Abdelnacer","Male"
"Boyan Jovanovic","Male"
"Brendan Sweeney","Male"
"Brent Neiman","Male"
"Brian Melzer","Male"
"Brigitte Madrian","Female"
"Bruce Carlin","Male"
"Bruno Strulovici","Male"
"Bryan T. Kelly","Male"
"Burçin Kısacıkoğlu","Male"
"Burcu Duygan-Bump","Female"
"Byung-Cheol Kim","Male"
"C. N. V. Krishnan","Male"
"C.-Y. Cynthia Lin","Female"
"C.F. Sirmans","Male"
"Camelia Minoiu","Female"
"Campbell R. Harvey","Male"
"Carl-Johan Dalgaard","Male"
"Carlos Vegh","Male"
"Carmen M. Reinhart","Female"
"Carol Bertaut","Female"
"Carol Propper","Female"
"Carolin Pflueger","Female"
"Carolina Villegas-Sanchez","Female"
"Caroline Freund","Female"
"Caroline Hoxby","Female"
"Carolyn Fischer","Female"
"Carsten Burhop","Male"
"Carsten Lange","Male"
"Carsten Sprenger","Male"
"Casey Rothschild","Male"
"Catherine Koch","Female"
"Catherine Tucker","Female"
"Catherine Wolfram","Female"
"Cem Demiroglu","Male"
"Cesare Fracassi","Male"
"Chad Syverson","Male"
"Chahir Zaki","Male"
"Chang-Tai Hsieh","Male"
"Changsik Kim","Male"
"Chao Fu","Male"
"Chao Wei","Female"
"Charles Calomiris","Male"
"Charles Carlstrom","Male"
"Charles Engel","Male"
"Charles I. Jones","Male"
"Charles M. Jones","Male"
"Charles Mason","Male"
"Charles Plott","Male"
"Charles Sprenger","Male"
"Charles-Olivier Amedee--Manesme","Male"
"Chen Lin","Male"
"Chiara Farronato","Female"
"Chong Xiang","Male"
"Chris Timmins","Male"
"Christian Fons-Rosen","Male"
"Christian Julliard","Male"
"Christian Merkl","Male"
"Christian Opp","Male"
"Christopher A. Parsons","Male"
"Christopher Erceg","Male"
"Christopher Mayer","Male"
"Christopher Stanton","Male"
"Christopher Timmins","Male"
"Christopher Udry","Male"
"Christopher Woodruff","Male"
"Chuan-Yang Hwang","Male"
"Chulhee Lee","Male"
"Chunyan Hao","Female"
"Cindy Soo","Female"
"Ciriyam Jayaprakash","Male"
"Claudia Ruiz Ortega","Female"
"Claudio Ferraz","Male"
"Claudio Tebaldi","Male"
"Clemens Sialm","Male"
"Clement Joubert","Male"
"Clifford Winston","Male"
"Climent Quintana-Domeque","Male"
"Coady Wing","Male"
"Codrina Rada Von Arnim","Female"
"Colin Mayer","Male"
"Colleen Flaherty Manchester","Female"
"Costas Arkolakis","Male"
"Craig Burnside","Male"
"Craig Doidge","Male"
"Craig Garthwaite","Male"
"Craig Olson","Male"
"Cristina Arellano","Female"
"Cynthia Kinnan","Female"
"Daifeng He","Female"
"Daiji Kawaguchi","Male"
"Dalida Kadyrzhanova","Female"
"Dana Goldman","Male"
"Dana Kiku","Female"
"Daniel Carvalho","Male"
"Daniel Diermeier","Male"
"Daniel Hartley","Male"
"Daniel Kessler","Male"
"Daniel Levy","Male"
"Daniel Paravisini","Male"
"Daniel Phaneuf","Male"
"Daniel Weinberg","Male"
"Daniel Wolfenzon","Male"
"Dara Lee","Female"
"Darius Palia","Male"
"Daron Acemoglu","Male"
"Dave Donaldson","Male"
"David A. Matsa","Male"
"David A. Wise","Male"
"David Albouy","Male"
"David Autor","Male"
"David Deming","Male"
"David Hummels","Male"
"David K. Backus","Male"
"David Laibson","Male"
"David Matsa","Male"
"David N. Figlio","Male"
"David Powell","Male"
"David Robinson","Male"
"David Splinter","Male"
"David Sraer","Male"
"David T. Robinson","Male"
"David Thesmar","Male"
"David Wheelock","Male"
"Davin Chor","Male"
"Daxuan Zhao","Male"
"Dean Corbae","Male"
"Dean Karlan","Male"
"Dean Yang","Male"
"Denis Gromb","Male"
"Denitsa Stefanova","Female"
"Dennis Fixler","Male"
"Dennis Kristensen","Male"
"Derek Lemoine","Male"
"Dexin Zhou","Male"
"Diana Knyazeva","Female"
"Diana L. Strassmann","Female"
"Diego Comin","Male"
"Dietrich Earnhart","Male"
"Dirk Bergemann","Male"
"Dirk Hackbarth","Male"
"Dmitry Orlov","Male"
"Doireann Fitzgerald","Female"
"Don Fullerton","Male"
"Dong Lou","Male"
"Dongho Song","Male"
"Dongmei Li","Female"
"Douglas Irwin","Male"
"Douglas Miller","Male"
"Douglas O. Staiger","Male"
"Douglas Staiger","Male"
"Douglason Godwin Omotor","Male"
"Doyne Farmer","Male"
"Dwight Jaffee","Male"
"Ed Glaeser","Male"
"Edouard Challe","Male"
"Edouard Schaal","Male"
"Eduardo Zilberman","Male"
"Edward D. Van Wesep","Male"
"Edward Lazear","Male"
"Edward P. Lazear","Male"
"Eeshani Kandpal","Female"
"Egon Zakrajsek","Male"
"Eizman Galit","Female"
"Elena Stancanelli","Female"
"Elhanan Helpman","Male"
"Elias Papaioannou","Male"
"Elie Tamer","Male"
"Elisabet Rutstrom","Female"
"Elisabeth Honka","Female"
"Elisheba Spiller","Female"
"Elizabeth Brainerd","Female"
"Elliot Anenberg","Male"
"Eltjo Buringh","Male"
"Emanuele Tarantino","Male"
"Emin M. Dinlersoz","Male"
"Emmanuel Farhi","Male"
"Enisse Kharroubi","Male"
"Enno Mammen","Male"
"Erdogan Bakir","Male"
"Eric Barrette","Male"
"Eric Budish","Male"
"Eric French","Male"
"Eric Leeper","Male"
"Eric Maskin","Male"
"Eric Verhoogen","Male"
"Erica Field","Female"
"Erich Muehlegger","Male"
"Erik Hurst","Male"
"Erik Lindqvist","Male"
"Erkko Etula","Male"
"Ernst Fehr","Male"
"Esteban Rossi-Hansberg","Male"
"Eugenio Pinto","Male"
"Evridiki Tsounta","Female"
"Evsen Turkay","Female"
"Evzen Kočenda","Male"
"Fabian Waldinger","Male"
"Fabien Postel-Vinay","Male"
"Fabio Ghironi","Male"
"Fabrizio Perri","Male"
"Fadhel Kaboub","Male"
"Fahlino Sjuib","Male"
"Fali Huang","Female"
"Falko Fecht","Male"
"Fariborz Moshirian","Male"
"Farzad Saidi","Male"
"Fausto Panunzi","Male"
"Federico Mandelman","Male"
"Felipe Schwartzman","Male"
"Felipe Severino","Male"
"Felix Kubler","Male"
"Fenaba Addo","Female"
"Fenella Carpena","Female"
"Feng Zhu","Male"
"Fenghua Song","Male"
"Fernando Ferreira","Male"
"Fida Karam","Female"
"Filip Matejka","Male"
"Filippo Ippolito","Male"
"Filippo Occhino","Male"
"Firouz Gahvari","Male"
"Florian Heider","Male"
"Florian Scheuer","Male"
"Fotini Christia","Female"
"Francesco Bianchi","Male"
"Francesco Caselli","Male"
"Francesco Lippi","Male"
"Francesco Passarelli","Male"
"Francesco Trebbi","Male"
"Francine Lafontaine","Female"
"Francis E. Warnock","Male"
"Francis X. Diebold","Male"
"Francisca Antman","Female"
"Francisco Buera","Male"
"Francisco Ruge-Murcia","Male"
"Francois Gourio","Male"
"Frank Schorfheide","Male"
"Frank Smets","Male"
"Frank Warnock","Male"
"Franklin Allen","Male"
"Frederic Warzynski","Male"
"Frederico Finan","Male"
"Fredrik Andersson","Male"
"Fritz Foley","Male"
"Fuhito Kojima","Male"
"Gabriel Ehrlich","Male"
"Gabriella Conti","Female"
"Garett Jones","Male"
"Gary B. Gorton","Male"
"Gary Becker","Male"
"Gary D. Libecap","Male"
"Gary Gorton","Male"
"Gary Jefferson","Male"
"Gassesse Siliadin","Male"
"Gauti B. Eggertsson","Male"
"Gauti Eggertsson","Male"
"Geert Bekaert","Male"
"Gene Amromin","Male"
"Gene M. Grossman","Male"
"Geng Li","Male"
"George Alessandria","Male"
"George Michailidis","Male"
"George-Marios Angeletos","Male"
"Giacomo De Giorgi","Male"
"Gian Maria Milesi-Ferretti","Male"
"Gilles Duranton","Male"
"Gilles Saint-Paul","Male"
"Ginger Jin","Female"
"Ginka Borisova","Female"
"Giorgio Topa","Male"
"Giovanni Gallipoli","Male"
"Giovanni L. Violante","Male"
"Giovanni Maggi","Male"
"Giovanni Peri","Male"
"Giullaume Hollard","Male"
"Giuseppe Moscarini","Male"
"Glenn D. Rudebusch","Male"
"Gokhan Torna","Male"
"Gopi Shah Goda","Male"
"Gray Calhoun","Male"
"Gregor Matvos","Male"
"Gregory Crawford","Male"
"Gregory Veramendi","Male"
"Guido Imbens","Male"
"Guido Lorenzoni","Male"
"Guido Menzio","Male"
"Guillermo Noguera","Male"
"Gunseli Tumer Alkan","Female"
"Gunseli Tumer-Alkan","Female"
"Gunther Fink","Male"
"Gurdip S. Bakshi","Male"
"Gustavo Bobonis","Male"
"Gustavo Manso","Male"
"Gyun Cheol Gu","Male"
"H. Allen Klaiber","Male"
"Haibo Xu","Male"
"Haichun Ye","Female"
"Haizhen Lin","Female"
"Hale Utar","Female"
"Han Xia","Male"
"Hani Mansour","Male"
"Hanno Lustig","Male"
"Hanno N. Lustig","Male"
"Hao Jiang","Male"
"Harald Uhlig","Male"
"Harjoat Bhamra","Male"
"Harounan Kazianga","Male"
"Harrison Hong","Male"
"Harsha Thirumurthy","Male"
"Hayong Yun","Male"
"Hayri Onal","Male"
"Hedibert F. Lopez","Male"
"Hefei Wang","Female"
"Helge Peukert","Male"
"Henry Hyatt","Male"
"Henry Pollakowski","Male"
"Henry S. Farber","Male"
"Heski Bar-Isaac","Male"
"Hidehiko Ichimura","Male"
"Hiro Ito","Male"
"Hirokuni Iiboshi","Male"
"Holger Mueller","Male"
"Hong Yan","Male"
"Hongbin Li","Male"
"Hongjun Yan","Male"
"Howard Kung","Male"
"Hsing-Hsiang Huang","Male"
"Hui Chen","Male"
"Hui Tong","Male"
"HuiHua Nie","Male"
"Huixin Bi","Female"
"Huju Liu","Male"
"Hülya K. K. Eraslan","Female"
"Hunt Allcott","Male"
"Hyeok Jeong","Male"
"Hylke Vandenbussche","Female"
"Hyo-Yong Sung","Female"
"Hyun Song Shin","Male"
"Hyun-Sook Kim","Female"
"Hyun-Woong Park","Male"
"I. J. Alexander Dyck","Male"
"Ian Parry","Male"
"Iciar Dominguez Lacasa","Female"
"Igal Hendel","Male"
"Iikka Korhonen","Male"
"Ilke Van Beveren","Female"
"Ilya Strebulaev","Male"
"Ilyana Kuziemko","Female"
"Imran Rasul","Male"
"Ina Simonovska","Female"
"Ingrid Gould Ellen","Female"
"Ingvild Almås","Female"
"Ioana Petrescu","Female"
"Irene Brambilla","Female"
"Isaac Mbiti","Male"
"Isabelle Mejean","Female"
"Isaiah Andrews","Male"
"Ishani Tewari","Female"
"Isil Erel","Female"
"Itai Ashlagi","Male"
"Itamar Drechsler","Male"
"Ithai Z. Lurie","Male"
"Ithak Harpaz","Male"
"Itzhak Ben-David","Male"
"Ivan Shaliastovich","Male"
"Ivan Werning","Male"
"J. Barkley Rosser","Male"
"J. Bradford DeLong","Male"
"J. David Brown","Male"
"J. David Cummins","Male"
"J. Ryan Lamare","Male"
"Jaap Weel","Male"
"Jae Sim","Male"
"Jae Won Lee","Male"
"James Bessen","Male"
"James Choi","Male"
"James E. Anderson","Male"
"James Harrigan","Male"
"James Heckman","Male"
"James J. Heckman","Male"
"James Kahn","Male"
"James Liang","Male"
"James M. Poterba","Male"
"James Tybout","Male"
"James Vickery","Male"
"Jan-Marc Berk","Male"
"Jane Cooley","Female"
"Janet Currie","Female"
"Janice Eberly","Female"
"Jared C. Carbone","Male"
"Jarko Fidrmuc","Male"
"Jason Allen","Male"
"Jason Brown","Male"
"Jaume Ventura","Male"
"Javaeria Qureshi","Female"
"Javier Cravino","Male"
"Javier Miranda","Male"
"Jay Stewart","Male"
"Jay-Pil Choi","Male"
"Jean Imbs","Male"
"Jean Tirole","Male"
"Jean-Francois Houde","Male"
"Jean-François Houde","Male"
"Jean-Marc Robin","Male"
"Jeffrey Wurgler","Male"
"Jennifer La'O","Female"
"Jennifer Poole","Female"
"Jennifer Ward-Batts","Female"
"Jeremiah Dittmar","Male"
"Jeremy Nalewaik","Male"
"Jeremy Tobacman","Male"
"Jerry Hausman","Male"
"Jesper Linde","Male"
"Jesse Rothstein","Male"
"Jessica Cohen","Female"
"Jessica Goldberg","Female"
"Jesus Fernandez-Villaverde","Male"
"Jesus Hernandez","Male"
"Jevgenijs Steinbuks","Male"
"Jialan Wang","Female"
"Jianfeng Yu","Male"
"Jianjun Miao","Male"
"Jianpeng Deng","Male"
"Jiaping Qiu","Male"
"Jiekun Huang","Male"
"Jin Xu","Female"
"Jin-Hyuk Kim","Male"
"Jinfan Zhang","Male"
"Jing Cynthia Wu","Female"
"Jing Han","Female"
"Jing Zhang","Female"
"Jingfeng Lu","Male"
"Jinqiang Yang","Male"
"Jinzhao Chen","Male"
"Jinzhuo Zhao","Male"
"Jiro Yoshida","Male"
"Joachim Voth","Male"
"Joachim Winter","Male"
"Joao Cocco","Male"
"Joaquín Poblete","Male"
"Joel Waldfogel","Male"
"Johan Sulaeman","Male"
"Johan Walden","Male"
"Johannes Horner","Male"
"Johannes Schmieder","Male"
"John A. List","Male"
"John Beshears","Male"
"John C. Haltiwanger","Male"
"John Campbell","Male"
"John Cawley","Male"
"John Cogan","Male"
"John Eric Humphries","Male"
"John Geanakoplos","Male"
"John Geweke","Male"
"John Haltiwanger","Male"
"John List","Male"
"John M. Abowd","Male"
"John Pepper","Male"
"John Quigley","Male"
"John Reilly","Male"
"John Roberts","Male"
"John Van Reenen","Male"
"John Y. Campbell","Male"
"Jonathan Eaton","Male"
"Jonathan Gruber","Male"
"Jonathan Heathcote","Male"
"Jonathan Kolstad","Male"
"Jonathan Levin","Male"
"Jonathan Meer","Male"
"Jonathan Robinson","Male"
"Jonathan Rose","Male"
"Jonathan S. Skinner","Male"
"Jonathan Skinner","Male"
"Jonathan T. Kolstad","Male"
"Jonathan Vogel","Male"
"Jonathan Zinman","Male"
"Jorg Rocholl","Male"
"Jörg Rocholl","Male"
"Jose A. Lopez","Male"
"Jose A. Scheinkman","Male"
"Jose Berrospide","Male"
"Jose Luis Moraga-Gonzalez","Male"
"Jose M. Marin","Male"
"Jose Martinez","Male"
"Jose-Luis Peydro","Male"
"Jose-Victor Rios-Rull","Male"
"Josep Pijoan-Mas","Male"
"Joseph B. Nichols","Male"
"Joseph Cullen","Male"
"Joseph Doyle","Male"
"Joseph Farrell","Male"
"Joseph Gagnon","Male"
"Joseph Gyourko","Male"
"Joseph Newhouse","Male"
"Josh Lerner","Male"
"Josheph Gyourko","Male"
"Joshua Gottlieb","Male"
"Joshua Linn","Male"
"Joshua Rauh","Male"
"Joshua Schwartzstein","Male"
"Joyee Deb","Female"
"Juan F. Rubio-Ramirez","Male"
"Juan Pantano","Male"
"Juan Rubio-Ramirez","Male"
"Juan-Pablo Nicolini","Male"
"Juann Hung","Female"
"Judit Montoriol-Garriga","Female"
"Judith Chevalier","Female"
"Judith Frias","Female"
"Juhani T. Linnainmaa","Male"
"Julia Henly","Female"
"Julie Berry Cullen","Female"
"Jung Sakong","Male"
"Junghyung Park","Female"
"Justin R. Pierce","Male"
"Justine Hastings","Female"
"K. Chitra Devi","Female"
"Kai Li","Male"
"Kala Krishna","Female"
"Kalina Manova","Female"
"Kamil Yilmaz","Male"
"Kangoh Lee","Male"
"Kanishka Misra","Male"
"Karthik Krishnan","Male"
"Kate Baicker","Female"
"Katherine Baicker","Female"
"Katherine Milkman","Female"
"Katheryn Russ","Female"
"Kathleen Mullen","Female"
"Kathryn Shaw","Female"
"Kathy Baylis","Female"
"Katie Fitzpatrick","Female"
"Kaumudi Misra","Female"
"Kaustav Misra","Male"
"Kazuto Sumita","Male"
"Kei-Mu Yi","Male"
"Keith Kuester","Male"
"Kelly Bishop","Female"
"Kenneth Gillingham","Male"
"Kenneth Rogoff","Male"
"Kenneth Small","Male"
"Kensuke Teshima","Male"
"Kerk L. Phillips","Male"
"Keshab Bhattarai","Male"
"Kevin J. Murphy","Male"
"Kieu Trang Nguyen","Female"
"Kinda Hachem","Female"
"Kivilcim M. Ozcan","Female"
"Kjetil Storesletten","Male"
"Klaus Adam","Male"
"Klaus Desmet","Male"
"Konan Chan","Male"
"Konstantin Milbradt","Male"
"Kory Kroft","Male"
"Kosali Simon","Female"
"Kose John","Male"
"Krishnamoorthy Narasimhan","Male"
"Krishnamurthy Iyer","Male"
"Krislert Samphantharak","Male"
"Kristin Forbes","Female"
"Kristoffer Nimark","Male"
"Kunal Dasgupta","Male"
"Kyle Bagwell","Male"
"Kyle Handley","Male"
"Kyna Fong","Female"
"Kyoo il Kim","Male"
"Kyoo-il Kim","Male"
"Kyung-Woo Lee","Male"
"Kyungchul Song","Male"
"Kyungmin Kim","Male"
"Lance Lochner","Male"
"Lars Nesheim","Male"
"Lars Vilhuber","Male"
"Laura Alfaro","Female"
"Laura T. Starks","Female"
"Laura Turner","Female"
"Laura Veldkamp","Female"
"Lauren Cohen","Female"
"Lauren Nicholas","Female"
"Laurence Ales","Male"
"Laurence Kotlikoff","Male"
"Lavan Mahadeva","Male"
"LaVaughn M. Henry","Male"
"Lawrence Blume","Male"
"Lawrence Christiano","Male"
"Le Wang","Male"
"Leah Boustan","Female"
"Lee Ohanian","Male"
"Lei Zhang","Male"
"Leng Lee","Male"
"Leo Kaas","Male"
"Leonard Mirman","Male"
"Leonard Nakamura","Male"
"Leonardo Gambacorta","Male"
"Leonardo Melosi","Male"
"Leonce Ndikumana","Male"
"Léonce Ndikumana","Male"
"Leslie A. Martin","Female"
"Lex Borghans","Male"
"Liam Brunt","Male"
"Libo Sun","Female"
"Linda Goldberg","Female"
"Linda S. Goldberg","Female"
"Linguère Mbaye","Female"
"Liran Einav","Male"
"Lixin Colin Xu","Male"
"Lixiu Zhang","Male"
"Lorens Helmchen","Male"
"Lorenzo Caliendo","Male"
"Loriano Mancini","Male"
"Luc Laeven","Male"
"Luca David Opromolla","Male"
"Luca Flabbi","Male"
"Lucia Foster","Female"
"Lucie Schmidt","Female"
"Lucija Muehlenbachs","Female"
"Lucjan Orlowski","Male"
"Lucjan T. Orlowski","Male"
"Lucy Eldridge","Female"
"Ludger Woessmann","Male"
"Luigi Guiso","Male"
"Luigi Paciello","Male"
"Luigi Zingales","Male"
"Luis Cabral","Male"
"Luis Camara Fuertes","Male"
"Luis Locay","Male"
"Luis M. Viceira","Male"
"Luis Orea","Male"
"Lukas Schmid","Male"
"Luminita Stevens","Female"
"Luosha Du","Female"
"Lutz Kilian","Male"
"M. Belen Sbrancia","Female"
"M. Deniz Yavuz","Male"
"M. Hakan Berument","Male"
"M. Martin Boyer","Male"
"M. Tugrul Vehbi","Male"
"Madanmohan Ghosh","Male"
"Magnus Lofstrom","Male"
"Maharouf Oyolola","Male"
"Maisy Wong","Female"
"Makoto Nakajima","Male"
"Malcolm Baker","Male"
"Manuel Adelino","Male"
"Manuel Amador","Male"
"Manuel Bagues","Male"
"Manuela Angelucci","Female"
"Mar Reguant","Female"
"Marcel Fratzscher","Male"
"Marcela Eslava","Female"
"Marcelo Medeiros","Male"
"Marco Bonomo","Male"
"Marco Del Negro","Male"
"Marco Pagano","Male"
"Marcus Opp","Male"
"Mariacristina De Nardi","Female"
"Marianne Bitler","Female"
"Marianne Page","Female"
"Mariassunta Giannetti","Female"
"Marie-Helene Hubert","Female"
"Marieke Bos","Female"
"Marieme Lo","Female"
"Marieta Velikova","Female"
"Marina Agranov","Female"
"Marinko Skare","Male"
"Mario Macis","Male"
"Mark Duggan","Male"
"Mark J. Kutzbach","Male"
"Mark Rosenzweig","Male"
"Mark Satterthwaite","Male"
"Markus Brunnermeier","Male"
"Markus K. Brunnermeier","Male"
"Markus Mobius","Male"
"Marno Verbeek","Male"
"Marta Lachowska","Female"
"Martijn Cremers","Male"
"Martin Eichenbaum","Male"
"Martin Feldstein","Male"
"Martin Gaynor","Male"
"Martin Hackmann","Male"
"Martin Karlsson","Male"
"Martin Lettau","Male"
"Martin Oehmke","Male"
"Martin Uribe","Male"
"Martina Bjorkman-Nyqvist","Female"
"Massimo Guidolin","Male"
"Massimo Massa","Male"
"Mathias Trabandt","Male"
"Mathieu Taschereau-Dumouchel","Male"
"Mathijs Van Dijk","Male"
"Matias Damian Cattaneo","Male"
"Matias Iaryczower","Male"
"Matteo Maggiori","Male"
"Matthew E. Kahn","Male"
"Matthew Harding","Male"
"Matthew Kahn","Male"
"Matthew Kotchen","Male"
"Matthew Notowidigdo","Male"
"Matthew Rhodes-Kropf","Male"
"Matthew Richardson","Male"
"Matthew Shum","Male"
"Matthew Turner","Male"
"Matthias Kahl","Male"
"Matthias Kehrig","Male"
"Matthijs R. Wildenbeest","Male"
"Mattias Nilsson","Male"
"Maureen Cropper","Female"
"Maurice Kugler","Male"
"Maurice Obstfeld","Male"
"Max Floetotto","Male"
"Maxim Mironov","Male"
"Maximilian Kasy","Male"
"Maya Rossin-Slater","Female"
"Meghana Ayyagari","Female"
"Mehrene Larudee","Female"
"Menno Pradhan","Male"
"Menzie Chinn","Male"
"Menzie D. Chinn","Male"
"Meredith Fowlie","Female"
"Merih Sevilir","Female"
"Mevlude Akbulut-Yuksel","Female"
"Michael Bordo","Male"
"Michael Chernew","Male"
"Michael D. Bauer","Male"
"Michael D. Whinston","Male"
"Michael Delgado","Male"
"Michael Devereux","Male"
"Michael Elsby","Male"
"Michael Greenstone","Male"
"Michael Hurd","Male"
"Michael Jansson","Male"
"Michael Kumhof","Male"
"Michael Lovenheim","Male"
"Michael Michaux","Male"
"Michael Price","Male"
"Michael Roberts","Male"
"Michael S. Weisbach","Male"
"Michael Waldman","Male"
"Michael Weber","Male"
"Michael Whinston","Male"
"Michael Woodford","Male"
"Michele Boldrin","Female"
"Michelle J. White","Female"
"Miguel A. Delgado","Male"
"Miguel A. Ferreira","Male"
"Miguel Almeida Ferreira","Male"
"Miguel Portela","Male"
"Mike Burkart","Male"
"Mikhail Chernov","Male"
"Mikhail Golosov","Male"
"Miles Kimball","Male"
"Milton Harris","Male"
"Mingwei Liu","Male"
"Minqi Li","Male"
"Mirko Wiederholt","Male"
"Missaka Warusawitharana","Male"
"Mogens Fosgerau","Male"
"Molly Lipscomb","Female"
"Monica Hartmann","Female"
"Morris M. Kleiner","Male"
"Morten Sorensen","Male"
"Motohiro Yogo","Male"
"Muhamet Yildiz","Male"
"Mungo Ivor Wilson","Female"
"Mungo Ivor Wilson","Male"
"Murat Iyigun","Male"
"Mushfiq Mobarak","Male"
"Nabamita Dutta","Female"
"Nabamita Dutta","Male"
"Nadja Dwenger","Female"
"Nahid Tabatabai","Female"
"Naihobe Gonzalez","Female"
"Namrata Kala","Female"
"Nan Li","Female"
"Nancy L. Rose","Female"
"Nancy Qian","Female"
"Nancy Wallace","Female"
"Nandkumar Nayar","Male"
"Narasimhan Jegadeesh","Male"
"Natalia Zinovyeva","Female"
"Nathan Nunn","Male"
"Neale Mahoney","Male"
"Neel Sundaresan","Male"
"Neeltje van Horen","Female"
"Neeltje Van Horen","Female"
"Neeraj Sood","Male"
"Neil Stewart","Male"
"Neng Wang","Male"
"Nicholas Bloom","Male"
"Nicholas Souleles","Male"
"Nicholas Trachter","Male"
"Nicholas Turner","Male"
"Nick Bloom","Male"
"Nicola Gennaioli","Male"
"Nicola Lacetera","Male"
"Nicolas Petrosky-Nadeau","Male"
"Nicolas Serrano-Velarde","Male"
"Nicolas Vincent","Male"
"Nicolas Ziebarth","Male"
"Nidhiya Menon","Male"
"Nidhiya Menon","Female"
"Nigar Hashimzade","Female"
"Nikolai Roussanov","Male"
"Nilopa Shah","Female"
"Nils Kok","Male"
"Nina Boyarchenko","Female"
"Nir Jaimovich","Male"
"Niven Winchester","Male"
"Nobuhiro Kiyotaki","Male"
"Nora Gordon","Female"
"Nora Traum","Female"
"Norihiko Yamano","Male"
"Norma Coe","Female"
"Northwestern University","Unknown"
"Nuno Limao","Male"
"Oliver D. Hart","Male"
"Olivia Mitchell","Female"
"Olivia S Mitchell","Female"
"Olivier Coibion","Male"
"Olivier Jeanne","Male"
"Ori Heffetz","Male"
"Oyvind Norli","Male"
"Ozgur Ergungor","Male"
"P. Sai-wing Ho","Male"
"Pablo D. Fajgelbaum","Male"
"Pablo Fajgelbaum","Male"
"Pablo Kurlat","Male"
"Paige Skiba","Female"
"Paolo Fulghieri","Male"
"Paolo Pinotti","Male"
"Paolo Surico","Male"
"Parantap Basu","Male"
"Parke Wilde","Male"
"Pascaline Dupas","Female"
"Patricia K. Tong","Female"
"Patrick Bajari","Male"
"Patrick Bolton","Male"
"Patrick Kehoe","Male"
"Paul Carrillo","Male"
"Paul Joskow","Male"
"Paul Krugman","Male"
"Paul Niehaus","Male"
"Paul Rhode","Male"
"Paul S. Willen","Male"
"Paul Schrimpf","Male"
"Paul Sharp","Male"
"Paul Sullivan","Male"
"Paulina Oliva","Female"
"Pauline Grosjean","Female"
"Pedro Bordalo","Male"
"Pedro Carneiro","Male"
"Pedro Teles","Male"
"Pengfei Wang","Male"
"Pengjie Gao","Male"
"Peter A. Savelyev","Male"
"Peter Diamond","Male"
"Peter Graven","Male"
"Peter J. Klenow","Male"
"Peter K. Schott","Male"
"Péter Kondor","Male"
"Peter Koudijs","Male"
