"author","gender"
"Wing Wah Tham","?"
"Winston Wei Dou","Male"
"Wojciech Hardy","Male"
"Wojciech Zurowski","Male"
"Wojciech Olszewski","Male"
"Wouter Vergote","Male"
"Wynne Lam","?"
"Xi Qu","?"
"Xiang Li","?"
"Xiaofan Li","?"
"Xiaoyan Zhou","Female"
"Xiaoyan Zhang","Female"
"Xiaoying Deng","Female"
"Xiaoyun Yu","Female"
"Xin Wang","?"
"Xin Liu","?"
"Xing Xia","?"
"Xing Huang","?"
"Xuan Tian","?"
"Xuan Wang","?"
"Xue Bai","?"
"Xun Bian","?"
"Yan Chen","?"
"Yan Ji","?"
"Yan Xu","?"
"Yana Rodgers","Female"
"Yang Liu","?"
"Yang (Zoe) Yang","?"
"Yann Koby","?"
"Yanyan Yang","Female"
"Yao Zeng","?"
"Yao Deng","?"
"Yao Yao","?"
"Yao Luo","?"
"Yasin Kürsat Önder","?"
"Yasuyuki Sawada","Male"
"Yaya Sissoko","?"
"Yi Jin Tan","?"
"Yi Zhang","?"
"Yi Lu","?"
"Yi Geng","?"
"Yi Chen","?"
"Yifan Zhang","?"
"Yifei Wang","Male"
"Yilin Dong","Female"
"Ying Wang","?"
"Ylva Moberg","Female"
"Yohanes E. Riyanto","Male"
"Yolanda Rebollo","Female"
"Yong Chen","Male"
"Yoo Hwan Lee","?"
"Yu Qin","?"
"Yuan Zhuang","?"
"Yuan Zi","?"
"Yuan Liao","?"
"Yuki Higuchi","?"
"Yulia Vymyatnina","Female"
"Yuly Fuentes-Medel","?"
"Yulya Truskinovsky","Female"
"Yuming Fu","Male"
"Yun Qiu","?"
"Yves Breitmoser","?"
"Zachary Ward","Male"
"Zachary Kaplan","Male"
"Zeynep Mualla Nettekoven","Female"
"Zeynep Akgul","Female"
"Zhan Wang","?"
"Zhi Li","?"
"Zhuo Zhong","?"
"Zoe Cullen","Female"
"Zoe Plakias","Female"
"Zoe Sherman","Female"
"Zuzana Brixiova","Female"
"Zuzana Fungáčová","Female"
"A. Mushfiq Mobarak","Male"
"Aaron Flaaen","Male"
"Aazam Virani","Male"
"Abhiroop Mukherjee","Male"
"Achyuta Adhvaryu","Male"
"Adair Morse","Female"
"Adam Guren","Male"
"Adam Isen","Male"
"Adam Jorring","Male"
"Adedoyin Adesina","Female"
"Adi Sunderam","Male"
"Adqas Afzal","Male"
"Adrian Buss","Male"
"Adrian Hamins-Puertolas","Male"
"Adrian Lee","Male"
"Adrian Lopes","Male"
"Adriana Lleras-Muney","Female"
"Adrien Auclert","Male"
"Adrien Matray","Male"
"Adrien Verdelhan","Male"
"Ahmed Rahman","Male"
"Ahmed Tahoun","Male"
"Ahu Yildirmaz","Female"
"Ailin Dong","Female"
"Ajay Agrawal","Male"
"Akhisa Kato","Male"
"Akpan Ekpo","Male"
"Akshaya Jha","Male"
"Alan Deardorff","Male"
"Alan Krueger","Male"
"Alan M. Taylor","Male"
"Alan Moreira","Male"
"Alan O. Sykes","Male"
"Alberto Abadie","Male"
"Alberto Alesina","Male"
"Alberto Cavallo","Male"
"Alberto Galasso","Male"
"Alberto Manconi","Male"
"Alberto Salvo","Male"
"Aleh Tsyvinski","Male"
"Alejandro Badel","Male"
"Alejandro J. Ganimian","Male"
"Alejandro Justiniano","Male"
"Alessandra Voena","Female"
"Alessandro Pavan","Male"
"Alessandro Previtero","Male"
"Alessandro Rebucci","Male"
"Alex Edmans","Male"
"Alex Hollingsworth","Male"
"Alexander Tepper","Male"
"Alexandra Roulet","Female"
"Alexandre Mas","Male"
"Alexei Tchistyi","Male"
"Alexi Savov","Male"
"Ali Hortacsu","Male"
"Alireza Tahbaz-Salehi","Male"
"Alisdair Mckay","Male"
"Alminas Zaldokas","Male"
"Almudena Sevilla","Female"
"Alois Stutzer","Male"
"Alp Simsek","Male"
"Alpay Filiztekin","Male"
"Amanda Kowalski","Female"
"Amanda Pallais","Female"
"Amanda Starc","Female"
"Ami Ko","Female"
"Amir Jina","Male"
"Amir Sufi","Male"
"Amir Yaron","Male"
"Amit Seru","Male"
"Amitabh Chandra","Male"
"Amitrajeet A. Batabyal","Male"
"Amiyatosh Purnanandam","Male"
"Ana Fostel","Female"
"Anant Nyshadham","Male"
"Andrea Caggese","Male"
"Andrea Ferrero","Male"
"Andrea Prestipino","Male"
"Andrea Tamoni","Male"
"Andrea Vedolin","Female"
"Andrea Weber","Female"
"Andreas Fagereng","Male"
"Andreas Fuster","Male"
"Andreas Lehnert","Male"
"Andreas Moxnes","Male"
"Andreas Neuhierl","Male"
"Andrei Levchenko","Male"
"Andrei Shleifer","Male"
"Andrei Zlate","Male"
"Andres Aradillas-Lopez","Male"
"Andres Donangelo","Male"
"Andres Drenik","Male"
"Andres Gonzalez","Male"
"Andres Liberman","Male"
"Andrew Bernard","Male"
"Andrew Caplin","Male"
"Andrew Lo","Male"
"Andrew Shephard","Male"
"Andrey Fradkin","Male"
"Angelino Viceisza","Male"
"Angelo Mele","Male"
"Angshuman Gooptu","Male"
"Anil Kashyap","Male"
"Anisha Ghosh","Female"
"Anita Mukherjee","Female"
"Anming Zhang","Male"
"Anna Cieslak","Female"
"Anna Kovner","Female"
"Anna Mikusheva","Female"
"Annamaria Lusardi","Female"
"Annette Vissing-Jorgensen","Female"
"Ansgar Walther","Unknown"
"Anthony Saunders","Male"
"Anthony Webb","Male"
"Antoinette Schoar","Female"
"Anton Korinek","Male"
"Antonio Falato","Male"
"Antoon Spithoven","Male"
"Anujit Chakraborty","Male"
"Anusha Chari","Female"
"Arash Nekoei","Male"
"Areerat Kichkha","Female"
"Ari Hyytinen","Male"
"Ariel Burstein","Male"
"Ariel Dora Stern","Female"
"Ariel Pakes","Male"
"Arindrajit Dube","Male"
"Arjada Bardhi","Female"
"Arlene Wong","Female"
"Armin Falk","Male"
"Arna Olafsson","Female"
"Arup Ganguly","Male"
"Arvind Krishnamurthy","Male"
"Asaf Manela","Male"
"Asani Sarkar","Male"
"Aselia Urmanbetova","Female"
"Ashley Langer","Female"
"Ashley Swanson","Female"
"Ashley Vissing","Female"
"Asimina Christoforou","Female"
"Asit Mazumder","Male"
"Aspen Gorry","Male"
"Atif Mian","Male"
"Atish R. Ghosh","Male"
"Atonu Rabbani","Male"
"Atsushi Inoue","Male"
"Augustin Landier","Male"
"Aureo de Paula","Male"
"Austan Goolsbee","Male"
"Avi Goldfarb","Male"
"Avinash Gannamaneni","Male"
"Avinatan Hassidim","Male"
"Aydoğan Alti","Male"
"Ayhab Saad","Male"
"Ayse Kabukcuoglu","Female"
"Ayse Ozgur Pehlivan","Female"
"Ayushi Narayan","Female"
"Baban Hasnat","Male"
"Balbinder Singh Gill","Male"
"Banu Demir","Female"
"Barbara Biasi","Female"
"Barbara Rossi","Female"
"Basile Grassi","Male"
"Basit Zafar","Male"
"Batchimeg Sambalaibat","Female"
"Battista Severgnini","Male"
"Beata Javorcik","Female"
"Belinda Archibong","Female"
"Belton M. Fleisher","Male"
"Ben Sand","Male"
"Ben Zipperer","Male"
"Ben Zou","Male"
"Benjamin Hebert","Male"
"Benjamin J. Keys","Male"
"Benjamin Malin","Male"
"Benjamin Moll","Male"
"Benoit Mojon","Male"
"Bent Sorensen","Male"
"Berardino Palazzo","Male"
"Berk Sensoy","Male"
"Bernard Black","Male"
"Bernardus V. Doornik","Male"
"Bertel Schjerning","Male"
"Betsey Stevenson","Female"
"Beverly Hirtle","Female"
"Bibek Adhikari","Male"
"Bichaka Fayissa","Male"
"Bige Kahraman","Female"
"Bill Dupor","Male"
"Biplob Chowdhury","Male"
"Bjorn Imbierowicz","Male"
"Bjorn Richter","Male"
"Bo Cowgill","Male"
"Bobak Pakzad-Hurson","Male"
"Boragan Aruoba","Male"
"Boyoung Seo","Female"
"Bradley Larsen","Male"
"Bradyn Breon-Drish","Male"
"Brendan Daley","Male"
"Brent Ambrose","Male"
"Brent Neiman","Male"
"Brett Green","Male"
"Brian Bell","Male"
"Brian Lucking","Male"
"Brian T. Melzer","Male"
"Brigham Walker","Male"
"Brigitte Madrian","Female"
"Bronson Argyle","Male"
"Bruce Fallick","Male"
"Bruce Hansen","Male"
"Bruce Preston","Male"
"Bruce Weinberg","Male"
"Bruno Strulovici","Male"
"Bryan Kelly","Male"
"Buvaneshwaran Venugopal","Male"
"Byung-Cheol Kim","Male"
"Ca Nguyen","Female"
"Camelia M. Kuhnen","Female"
"Camelia Minoiu","Female"
"Carlianne Patrick","Female"
"Carlo Favero","Male"
"Carlos Carvalho","Male"
"Carmen Reinhart","Female"
"Carola Frydman","Female"
"Caroline Freund","Female"
"Carolyn Fischer","Female"
"Cars Hommes","Male"
"Carycruz M. Bueno","Female"
"Casey Warman","Male"
"Catherine Koch","Female"
"Cecila Gaubert","Female"
"Cem Demiroglu","Male"
"Cesar E. Tamayo","Male"
"Cevat Aksoy","Male"
"Chad Jones","Male"
"Chamna Yoon","Male"
"Chandler Lutz","Male"
"Chang-Tai Hsieh","Male"
"Changcheng Song","Male"
"Changsik Kim","Male"
"Chao Fu","Male"
"Chao Wei","Female"
"Chaojun Wang","Male"
"Charalampos Konstantinidis","Male"
"Charles Cao","Male"
"Charles Engel","Male"
"Charles Jones","Male"
"Charles Sprenger","Male"
"Charlotte Stanton","Female"
"Chayawat Ornthanalai","Male"
"Chen Lian","Male"
"Chendi Zhang","Female"
"Chengchun Li","Male"
"Chenyu Yang","Male"
"Chiara Criscuolo","Female"
"Chiara Farronato","Female"
"Chong Xiang","Male"
"Chongyu Wang","Male"
"Choongryul Yang","Male"
"Christian Eufinger","Male"
"Christian Fons-Rosen","Male"
"Christian Hirsch","Male"
"Christian Lundblad","Male"
"Christian Matthes","Male"
"Christian Opp","Male"
"Christian Proebsting","Male"
"Christian Schlag","Male"
"Christiane Baumeister","Female"
"Christoph Bertsch","Male"
"Christoph Boehm","Male"
"Christoph Trebesch","Male"
"Christophe Cahn","Male"
"Christopher A. Sims","Male"
"Christopher House","Male"
"Christopher Kurz","Male"
"Christopher Malloy","Male"
"Christopher Otrok","Male"
"Christopher Palmer","Male"
"Christopher Polk","Male"
"Christopher R. Knittel","Male"
"Christopher R. Walters","Male"
"Christopher Rauh","Male"
"Christopher Timmins","Male"
"Christopher Tonetti","Male"
"Chryssi Giannitsarou","Female"
"Chuanqian Zhang","Male"
"Chuanyi Guo","Male"
"Chunzhou Mu","Female"
"Ciril Bosch-Rosa","Male"
"Claire Lim","Female"
"Claudia Biancotti","Female"
"Claudia Goldin","Female"
"Claudia Olivetti","Female"
"Claudio Ferraz","Male"
"Clayton Featherstone","Male"
"Clemens Sialm","Male"
"Clement Imbert","Male"
"Colin Ward","Male"
"Constanca Esteves-Sorenson","Female"
"Costas Arkolakis","Male"
"Costas Meghir","Male"
"Cristina Arellano","Female"
"Crocker Liu","Male"
"D. Sebastian Tello-Trillo","Male"
"Dacheng Xiu","Male"
"Daeyong Lee","Male"
"Dallas Burtraw","Male"
"Damiano Sandri","Male"
"Damon Jones","Male"
"Dan Knoepfle","Male"
"Dan Li","Male"
"Dani Rodrik","Male"
"Daniel Andrei","Male"
"Daniel Dench","Male"
"Daniel F. Waggoner","Male"
"Daniel Garcia-Macia","Male"
"Daniel Gottlieb","Male"
"Daniel Hartley","Male"
"Daniel Hungerman","Male"
"Daniel Lewis","Male"
"Daniel Metzger","Male"
"Daniel Neuhann","Male"
"Daniel P. Ahn","Male"
"Daniel Paravisini","Male"
"Daniel Prinz","Male"
"Daniel Vine","Male"
"Daniel Weinberg","Male"
"Daniel Wilson","Male"
"Daniel Wolfenzon","Male"
"Danielle Li","Female"
"Danny Yagan","Male"
"Darius Palia","Male"
"Daron Acemoglu","Male"
"Darwin Choi","Male"
"Dasol Kim","Male"
"David A. Green","Male"
"David A. Wise","Male"
"David Aikman","Male"
"David Autor","Male"
"David Baqaee","Male"
"David Dorn","Male"
"David Hemous","Male"
"David Hummels","Male"
"David J. Deming","Male"
"David Johnson","Male"
"David Kelly","Male"
"David Lagakos","Male"
"David Laibson","Male"
"David N. Figlio","Male"
"David Neumark","Male"
"David Rapson","Male"
"David Richardson","Male"
"David Scharfstein","Male"
"David Schoenherr","Male"
"David Sraer","Male"
"David Thesmar","Male"
"Dean Karlan","Male"
"Dean Lueck","Male"
"Debasri Mukherjee","Female"
"Debraj Ray","Male"
"Deming Wu","Male"
"Denis Gromb","Male"
"Derek Lemoine","Male"
"Devin Pope","Male"
"Dewan Mostafizur Rahman","Male"
"Diana Bonfim","Female"
"Diego Perez","Male"
"Diego Restuccia","Male"
"Diery Seck","Male"
"Dietrich Earnhart","Male"
"Dieu-Donne Donald Emmanuel","Male"
"Dimitris Papanikolaou","Male"
"Dirk Bergemann","Male"
"Dmitriy Sergeyev","Male"
"Dmitry Mukhin","Male"
"Dmytro Hryshko","Male"
"Dobrislav Dobrev","Male"
"Doh-Shin Jeon","Male"
"Domenico Giannone","Male"
"Donald S. Kenkel","Male"
"Dong Lou","Male"
"Dongho Song","Male"
"Donna Feir","Female"
"Doruk Cengiz","Male"
"Douglas Almond","Male"
"Douglas Gale","Male"
"Douglas Miller","Male"
"Douglason Omotor","Male"
"Dowell Myers","Male"
"Duncan Thomas","Male"
"Dweepobotee Brahma","Female"
"E. Glen Weyl","Male"
"Eben Lazarus","Male"
"Eckhard Janeba","Male"
"Edoardo Teso","Male"
"Edouard Challe","Male"
"Edson Severnini","Male"
"Eduardo Davila","Male"
"Edward Glaeser","Male"
"Edward Kung","Male"
"Edward Miguel","Male"
"Efraim Benmelech","Male"
"Ekkehart Boehmer","Male"
"Elena Carletti","Female"
"Elena Pastorino","Female"
"Elena Stancanelli","Female"
"Elin Halvorsen","Female"
"Elisabeth Perlman","Female"
"Elizabeth Ananat","Female"
"Elizabeth Lyons","Female"
"Elizabeth U. Cascio","Female"
"Elmar Mertens","Male"
"Emanuel Moench","Male"
"Emanuele Colonnelli","Male"
"Emi Nakamura","Female"
"Emil Verner","Male"
"Emily Breza","Female"
"Emin Dinlersoz","Male"
"Emine Boz","Female"
"Emmanuel Dhyne","Male"
"Emmanuel Farhi","Male"
"Emmanuel Saez","Male"
"Enghin Atalay","Male"
"Engy Ziedan","Female"
"Enrico Sette","Male"
"Enrique G. Mendoza","Male"
"Enrique Seira","Male"
"Eric French","Male"
"Eric Lambin","Male"
"Eric Swanson","Male"
"Eric Weese","Male"
"Eric Zitzewitz","Male"
"Eric Zwick","Male"
"Erica Field","Female"
"Erik Brynjolfsson","Male"
"Erik Hurst","Male"
"Erik Loualiche","Male"
"Erik Snowberg","Male"
"Erin Hengel","Female"
"Ernesto Dal Bo","Male"
"Ernst Schaumburg","Male"
"Esben Christensen","Male"
"Eskil Heinesen","Male"
"Esther Duflo","Female"
"Eswar Prasad","Male"
"Ethan B. Kapstein","Male"
"Ethan Cohen-Cole","Male"
"Ethan G. Lewis","Male"
"Ethan Kaplan","Male"
"Ethan Lieber","Male"
"Eul Noh","Male"
"Eun-young Shim","Female"
"F. Gregory Hayden","Male"
"Fabiano Schivardi","Male"
"Fabio Ghironi","Male"
"Fabrizio Perri","Male"
"Facundo Piguillem","Male"
"Fadhel Kaboub","Male"
"Fafanyo Asiseh","Male"
"Fafanyo Asiseh","Female"
"Falk Brauning","Male"
"Fan Dora Xia","Female"
"Fangfang Du","Female"
"Fangzhou Liu","Female"
"Fariha Kamal","Female"
"Farzad Saidi","Male"
"Fatih Guvenen","Male"
"Fedor Iskhakov","Male"
"Felipe Restrepo","Male"
"Felix Tintelnot","Male"
"Feng Zhu","Male"
"Feng-An Yang","Male"
"Fenghua Song","Male"
"Fernanda Nechio","Female"
"Fernando Duarte","Male"
"Fernando Parro","Male"
"Filipe Campante","Male"
"Fiona Burlig","Female"
"Fiona Murray","Female"
"Florian Hoffmann","Male"
"Francesca Lotti","Female"
"Francesco Bianchi","Male"
"Francesco Giavazzi","Male"
"Francesco Trebbi","Male"
"Francesco Vallascas","Male"
"Francis Kramarz","Male"
"Francis Longstaff","Male"
"Francisca Antman","Female"
"Francisco Roch","Male"
"Francois Gourio","Male"
"François Velde","Male"
"Frank Kleibergen","Male"
"Frank Schorfheide","Male"
"Frank Stafford","Male"
"Franklin Allen","Male"
"Franz Hamann","Male"
"Frederico Belo","Male"
"Frederico Finan","Male"
"Fuhito Kojima","Male"
"Gabor Pinter","Male"
"Gabriel Chodorow-Reich","Male"
"Gabriel Ehrlich","Male"
"Gabriel Zucman","Male"
"Gadi Barlevy","Male"
"Gaetano Gaballo","Male"
"Galina Hale","Female"
"Gary Libecap","Male"
"Gary Pisano","Male"
"Gary Richardson","Male"
"Gaston Illanes","Male"
"Gautam Gowrisankaran","Male"
"Gautam Rao","Male"
"Gauti Eggertsson","Male"
"Gene Amromin","Male"
"Geoffrey Tate","Male"
"George Bulman","Male"
"George-Marios Angeletos","Male"
"Gerald Auten","Male"
"Gerald Marschke","Male"
"Gerard Hoberg","Male"
"Giacomo Ponzetto","Male"
"Giammario Impullitti","Male"
"Gianluca Benigno","Male"
"Gianluca Violante","Male"
"Giannina Vaccaro","Female"
"Gillian Hadfield","Female"
"Gilna Samuel","Female"
"Giorgia Piacentino","Female"
"Giovanni Maggi","Male"
"Gisle James Natvik","Male"
"Gissele Gajate Garrido","Female"
"Gita Gopinath","Female"
"Glenn Rudebusch","Male"
"Gordon Dahl","Male"
"Gordon H. Hanson","Male"
"Gordon Phillips","Male"
"Gori Olusina-Daniel","Male"
"Graciana Rucci","Female"
"Greg Duncan","Male"
"Gregor Matvos","Male"
"Gregori Galofre-Vila","Male"
"Gregory Mills","Male"
"Gregory Phelan","Male"
"Guanhao Feng","Male"
"Guido Imbens","Male"
"Guido Lorenzoni","Male"
"Guido Tabellini","Male"
"Guillermo Cruces","Male"
"Guillermo Ordonez","Male"
"Günter Strobl","Male"
"Guodong Chen","Male"
"Guofang Huang","Male"
"Gurdip Bakshi","Male"
"Gyuri Venter","Male"
"H. Banzhaf","Male"
"Haishan Yuan","Male"
"Haiyan Liu","Female"
"Haizhen Lin","Female"
"Haizhou Huang","Male"
"Haldun Anil","Male"
"Hale Utar","Female"
"Hanming Fang","Male"
"Hannah M. Postel","Female"
"Hanno Lustig","Male"
"Hans-Martin von Gaudecker","Male"
"Hao Jiang","Male"
"Haohan Ren","Male"
"Haoming Chen","Male"
"Haoming Liu","Male"
"Haoxiang Zhu","Male"
"Haoyu Gao","Male"
"Hassan Afrouzi","Male"
"Hazel Bateman","Female"
"Hector Calvo-Pardo","Male"
"Helene Rey","Female"
"Hendrik Wolff","Male"
"Hengjie Ai","Male"
"Henry Pollakowski","Male"
"Henry R. Hyatt","Male"
"Heski Bar-Isaac","Male"
"Hilary Wething","Female"
"Himabindu Himabindu Lakkaraju","Female"
"Hiro Ito","Male"
"Holger Sieg","Male"
"Hong Luo","Female"
"Hong Ma","Male"
"Hong Ru","Male"
"Hong Zhang","Male"
"Hongda Zhong","Male"
"Hongdong Guo","Male"
"Hongjun Yan","Male"
"Hongkil Kim","Male"
"Hongyan Li","Female"
"Hongyan Li","Male"
"Hongyi Li","Male"
"Howard Bodenhorn","Male"
"Howard Kung","Male"
"Hsuan Fu","Female"
"Huaizhi Chen","Male"
"Huberto Ennis","Male"
"Hugh Macartney","Male"
"Hugo Jales","Male"
"Huifeng Yu","Female"
"Hulya Eraslan","Female"
"Hunt Allcott","Male"
"Hwagyun Hagen Kim","Male"
"Hyun Song Shin","Male"
"Hyungsuk Byun","Male"
"Hyunseob Kim","Male"
"I. J. Alexander Dyck","Male"
"Ian Dew-Becker","Male"
"Ibrahim Tahri","Male"
"Iciar Dominguez Lacasa","Female"
"Iftekhar Hasan","Male"
"Iikka Korhonen","Male"
"Ilya Strebulaev","Male"
"Imanol Arrieta Ibarra","Male"
"Imil Nurutdinov","Male"
"Imran Rasul","Male"
"In Ji Jang","Female"
"Ina Ganguli","Female"
"Indraneel Chakraborty","Male"
"Ingela Alger","Female"
"Ingomar Krohn","Male"
"Ingrid Gould Ellen","Female"
"Iourii Manovskii","Male"
"Ipshita Pal","Female"
"Isaac Mbiti","Male"
"Isaac Sorkin","Male"
"Isabelle Mejean","Female"
"Isaiah Andrews","Male"
"Itai Ashlagi","Male"
"Itamar Drechsler","Male"
"Itay Goldstein","Male"
"Itzhak Ben-David","Male"
"Itzik Fadlon","Male"
"Ivan Alfaro","Male"
"Ivan Boldyrev","Male"
"Ivan Fernandez-Val","Male"
"Ivan Gambus","Male"
"Ivan Ivanov","Male"
"Ivan Rudik","Male"
"Ivan Shaliastovich","Male"
"Ivan Werning","Male"
"Izaskun Zuazu","Female"
"J. Aislinn Bohren","Female"
"J. David Brown","Male"
"J. Dennis Chasse","Male"
"J. Michael Collins","Male"
"J. Michael McWilliams","Male"
"Jacob Goldin","Male"
"Jacob Robbins","Male"
"Jacob Shapiro","Male"
"Jacob Vigdor","Male"
"Jae Sim","Male"
"Jae Song","Male"
"Jaeseung Kim","Male"
"Jakina Debnam","Female"
"Jamein Cunningham","Male"
"Jamein P. Cunningham","Male"
"James Bessen","Male"
"James Choi","Male"
"James Feigenbaum","Male"
"James Poterba","Male"
"James Rebitzer","Male"
"James Sallee","Male"
"James Stock","Male"
"James W. Roberts","Male"
"Janet Currie","Female"
"Janice Eberly","Female"
"Janis Skrastins","Male"
"Janne Engblom","Male"
"Jarko Fidrmuc","Male"
"Jarl Kallberg","Male"
"Jason Brown","Male"
"Jason Hicks","Male"
"Javier Bianchi","Male"
"Javier Cravino","Male"
"Javier Miranda","Male"
"Jean Tirole","Male"
"Jean-Edouard Colliard","Male"
"Jean-Marc Robin","Male"
"Jean-Noel Barrot","Male"
"Jean-Stéphane Mésonnier","Male"
"Jeffrey Brown","Male"
"Jeffrey P. Thompson","Male"
"Jeffrey R. Campbell","Male"
"Jennifer La'O","Female"
"Jens Christensen","Male"
"Jens Hagendorff","Male"
"Jens Ludwig","Male"
"Jeongmin Lee","Female"
"Jeremy Greenwood","Male"
"Jeremy Stein","Male"
"Jerome Adda","Male"
"Jerry Nickelsburg","Male"
"Jess Benhabib","Male"
"Jesse Schreger","Male"
"Jesus Fernandez-Villaverde","Male"
"Jhacova Williams","Female"
"Jiacui Li","Male"
"Jiafu An","Male"
"Jianxin Wang","Male"
"Jihong Song","Female"
"Jinfei Sheng","Male"
"Jing Cynthia Wu","Female"
"Jing Li","Female"
"Jing Zhang","Female"
"Jingchao Li","Female"
"Jingting Fan","Male"
"Jingyi Zhang","Female"
"Jinqi Ye","Female"
"Jipeng Zhang","Male"
"Jiro Yoshida","Male"
"Joachim Freyberger","Male"
"Joachim Hubmer","Male"
"Joacim Tåg","Male"
"Joan Hamory Hicks","Female"
"Joana Naritomi","Female"
"Joao Santos","Male"
"Joel Shapiro","Male"
"Joel Watson","Male"
"Johan Hombert","Male"
"Johanna Bockman","Female"
"Johanna Fajardo-Gonzalez","Female"
"Johanna Kokot","Female"
"Johanna Mollerstrom","Female"
"Johannes F. Schmieder","Male"
"Johannes Stroebel","Male"
"John A. List","Male"
"John Asker","Male"
"John B. Taylor","Male"
"John Bailey Jones","Male"
"John Beshears","Male"
"John C. Williams","Male"
"John Conlon","Male"
"John Gathergood","Male"
"John Geanakoplos","Male"
"John Graham","Male"
"John Grigsby","Male"
"John Haltiwanger","Male"
"John Horton","Male"
"John Krainer","Male"
"John Leahy","Male"
"John M. Abowd","Male"
"John Mondragon","Male"
"John N. Friedman","Male"
"John Sedunov","Male"
"John Van Reenen","Male"
"Jon Kleinberg","Male"
"Jon Samuels","Male"
"Jon Steinsson","Male"
"Jonas Hjort","Male"
"Jonathan D. Ostry","Male"
"Jonathan Goupille-Lebret","Male"
"Jonathan Kolstad","Male"
"Jonathan Skinner","Male"
"Jonathan Wright","Male"
"Jongha Lim","Female"
"Jongrim Ha","Male"
"Jongsub Lee","Male"
"Joon Park","Male"
"Joonki Noh","Male"
"Joop Huij","Male"
"Jordan Nickerson","Male"
"Jordi Gali","Male"
"Jorg Weber","Male"
"Jörgen Weibull","Male"
"Jörn Boehnke","Male"
"Jose Alberto Guerra Sr","Male"
"Jose Luis Fillat","Male"
"Jose Maria Barrero","Male"
"Jose-Luis Peydro","Male"
"Jósef Sigurdsson","Male"
"Joseph Aldy","Male"
"Joseph B. Nichols","Male"
"Joseph S. Shapiro","Male"
"Joseph Shapiro","Male"
"Joseph Vavra","Male"
"Josh Lerner","Male"
"Joshua Aizenman","Male"
"Joshua D. Gottlieb","Male"
"Joshua Gans","Male"
"Joshua Goodman","Male"
"Joshua Lewis","Male"
"Joshua Linn","Male"
"Juan Carlos Hatchondo","Male"
"Juan Carlos Suarez Serrato","Male"
"Juan Sanchez","Male"
"Juhani T. Linnainmaa","Male"
"Julapa Jagtiani","Female"
"Julia Lane","Female"
"Julia Le Blanc","Female"
"Julia Schmieder","Female"
"Julian Di Giovanni","Male"
"Juliane Begenau","Female"
"Julien Cujean","Male"
"Julien Martin","Male"
"Julien Sauvagnat","Male"
"Jun Li","Unknown"
"Junbo Wang","Male"
"Jure Leskovec","Male"
"Jushan Bai","Male"
"Justin Murfin","Male"
"Justin Wolfers","Male"
"Kai Carstensen","Male"
"Kai Li","Male"
"Kaiji Chen","Male"
"Kaixing Huang","Male"
"Kala Krishna","Female"
"Kalina Manova","Female"
"Kamal Saggi","Male"
"Kamiar Mohaddes","Male"
"Kandarp Srinivasan","Male"
"Kanghyock Koh","Male"
"Kangoh Lee","Male"
"Karam Kang","Female"
"Karel Mertens","Male"
"Karen Clay","Female"
"Karen K. Lewis","Female"
"Karen Kopecky","Female"
"Karen Palmer","Female"
"Karen Pence","Female"
"Kari E.R. Heerman","Female"
"Karligash Kenjegalieva","Female"
"Karthik Muralidharan","Male"
"Kate Bundorf","Female"
"Katharine Abraham","Female"
"Kaushalendra Kishore","Male"
"Kees van Gool","Male"
"Kegon Tan","Male"
"Keiichi Kawai","Male"
"Keith Ericson","Male"
"Kelly Bedard","Female"
"Kenneth Froot","Male"
"Kenneth Gillingham","Male"
"Kenneth Hendricks","Male"
"Kent Daniel","Male"
"Kerwin Kofi Charles","Male"
"Keshab Bhattarai","Male"
"Keshar Ghimire","Male"
"Kevin Donovan","Male"
"Kevin J. Fox","Male"
"Kieu-Trang Nguyen","Female"
"Kijong Kim","Male"
"Kinda Hachem","Female"
"Kislaya Prasad","Male"
"Kjetil Storesletten","Male"
"Konrad Burchardi","Male"
"Kosali Simon","Female"
"Kose John","Male"
"Kosuke Aoki","Male"
"Kris Mitchener","Male"
"Krishna Pendakur","Male"
"Kristin J. Forbes","Female"
"Kristin Sandusky","Female"
"Kuang Kuang Deng","Female"
"Kuntara Pukthuanthong","Female"
"Kyle Herkenhoff","Male"
"Kyle Jurado","Male"
"Kyle Mangum","Male"
"Kyungmin Lee","Male"
"L. Kamran Bilir","Male"
"Lala Ma","Female"
"Lars Lochstoer","Male"
"Laura Dague","Female"
"Laura Pilossoph","Female"
"Laura Salisbury","Female"
"Laura Starks","Female"
"Laura Veldkamp","Female"
"Lauren Cohen","Female"
"Laurent Bouton","Male"
"Lawrence Christiano","Male"
"Lawrence H. Goulder","Male"
"Lawrence Katz","Male"
"Lawrence Schmidt","Male"
"Leah Platt Boustan","Female"
"Lei Zhang","Male"
"Leigh Linden","Male"
"Leila Agha","Female"
"Leming Lin","Male"
"Lena Edlund","Female"
"Leonard Goff","Male"
"Leonard Kostovetsky","Male"
"Leonardo Bursztyn","Male"
"Leonardo Gambacorta","Male"
"Leonardo Iacovone","Male"
"Leonardo Martinez","Male"
"Leonardo Melosi","Male"
"Leonce Bargeron","Male"
"Leonce Ndikumana","Male"
"Leonid Kogan","Male"
"Leora Klapper","Female"
"Lesley J. Turner","Female"
"Li-Shiun Chen","Female"
"Libertad Gonzalez","Female"
"Lin William Cong","Male"
"Lingjiong Zhu","Male"
"Lisa Cook","Female"
