"author","gender"
"Bryan T. Kelly","Male"
"Burcu Eyigungor","Female"
"Burton Hollifield","Male"
"Byoung-Hyoun Hwang","Male"
"Byron Lutz","Male"
"Byung-Cheol Kim","Male"
"C. Eugene Steuerle","Male"
"C. Jeffrey Waddoups","Male"
"C. Lockwood Reynolds","Male"
"C. McInnis-Bowers","Female"
"C. Wei Li","Female"
"C. Yiwei Zhang","Female"
"C.-Y. Cynthia Lin","Female"
"Caine Rolleston","Male"
"Caixia Shen","Female"
"Camelia Kuhnen","Female"
"Camille Landais","Female"
"Carlos Dobkin","Male"
"Carmen M. Reinhart","Female"
"Carol Corrado","Female"
"Carol H. Shiue","Female"
"Carol Propper","Female"
"Carola Frydman","Female"
"Carolina Villegas-Sanchez","Female"
"Caroline Hoxby","Female"
"Carolyn Fischer","Female"
"Cars Hommes","Male"
"Carsteb Hubensack","Male"
"Carsten Holz","Male"
"Casey Ichniowski","Male"
"Casidhe Horan","Female"
"Catherine Thomas","Female"
"Catherine Tucker","Female"
"Catherine Wolfram","Female"
"Cédric Jean-Laurent Elie Gorinas","??"
"Céline Carrère","Female"
"Cesar Calderon","Male"
"Cesare Fracassi","Male"
"Chad Syverson","Male"
"Chaithanya Bandi","Male"
"Chamna Yoon","Male"
"Chandler Lutz","Male"
"Chang-Tai Hsieh","Male"
"Changzheng Liu","Male"
"Chao Fu","Male"
"Charles Cao","Male"
"Charles Sprenger","Male"
"Che-Lin Su","Male"
"Che-Yuan Liang","Male"
"Chengxi Yin","Male"
"Chenxi Luo","Female"
"Cherly Grim","Female"
"Chester Spatt","Male"
"Chiara Farronato","Female"
"Chris Nosko","Male"
"Christaan Hogendorn","Male"
"Christian Broda","Male"
"Christian Catalini","Male"
"Christian Gollier","Male"
"Christian Zimmermann","Male"
"Christiane Baumeister","Female"
"Christina Patterson","Female"
"Christina Wang","Female"
"Christoph Trebesch","Male"
"Christopher Conlon","Male"
"Christopher Costello","Male"
"Christopher D. Carroll","Male"
"Christopher Malloy","Male"
"Christopher Mayer","Male"
"Christopher Neilson","Male"
"Christopher Otrok","Male"
"Christopher Severen","Male"
"Christopher Snyder","Male"
"Christopher Stanton","Male"
"Christopher Udry","Male"
"Cindy Soo","Female"
"Clair Null","Female"
"Claire Lelarge","Female"
"Claude Berrebi","Male"
"Claudia Goldin","Female"
"Claudia Sahm","Female"
"Claudio Michelacci","Male"
"Clayton Featherstone","Male"
"Clement Joubert","Male"
"Coady Wing","Male"
"Codrina Rada","Female"
"Colin Ward","Male"
"Colleen Carey","Female"
"Colleen Flaherty Manchester","Female"
"Corey Lang","Male"
"Cosmin Ilut","Male"
"Costantinos Daskalakis","Male"
"Costas Arkolakis","Male"
"Costas Meghir","Male"
"Craig Burnside","Male"
"Craig Garthwaite","Male"
"Crocker Liu","Male"
"Cynthia Kinnan","Female"
"Dadhi Adhikari","Male"
"Daifeng He","Female"
"Daiji Kawaguchi","Male"
"Dakshina G. De Silva","Male"
"Dale Jorgenson","Male"
"Dalida Kadyrzhanova","Female"
"Dallas Burtraw","Male"
"Damba Lkhagvasuren","Male"
"Damiano Sandri","Male"
"Damon Jones","Male"
"Daniel Berkowitz","Male"
"Daniel Diermeier","Male"
"Daniel Hungerman","Male"
"Daniel Kaffine","Male"
"Daniel Keniston","Male"
"Daniel Levy","Male"
"Daniel M. Bernhofen","Male"
"Daniel Mejia","Male"
"Daniel Miller","Male"
"Daniel Weinberg","Male"
"Danielle Li","Female"
"Danling Jiang","Female"
"Darius Lakdawalla","Male"
"Darlene Chisholm","Female"
"Daron Acemoglu","Male"
"Darwin Choi","Male"
"Dave Donaldson","Male"
"David A. Green","Male"
"David Albouy","Male"
"David Atkin","Male"
"David Berger","Male"
"David Cesarini","Male"
"David Chan","Male"
"David Deming","Male"
"David Dorn","Male"
"David E. Weinstein","Male"
"David Greenlaw","Male"
"David Lagakos","Male"
"David Laibson","Male"
"David Levine","Male"
"David Molitor","Male"
"David Powell","Male"
"David S. Lee","Male"
"David S. Scharfstein","Male"
"David Sraer","Male"
"David Thesmar","Male"
"Davide Pettenuzzo","Male"
"Davin Chor","Male"
"Dayanand S. Manoli","Male"
"Dean Karlan","Male"
"Debopam Bhattacharya","Male"
"Denitsa Stefanova","Female"
"Dennis Fixler","Male"
"Dennis Tao Yang","Male"
"Denrick Bayot","Male"
"Depankar Basu","Male"
"Derek Lemoine","Male"
"Diana Hancock","Female"
"Diego Restuccia","Male"
"Diksha Arora","Female"
"Dimitri Vayanos","Male"
"Dimitris Christelis","Male"
"Dimitris Georgarakos","Male"
"Dimitris Papanikolaou","Male"
"Dina Pomeranz","Female"
"Dirk Bergemann","Male"
"Dirk Krueger","Male"
"Dmitriy Sergeyev","Male"
"Dong Lou","Male"
"Dongho Song","Male"
"Donghoon Lee","Male"
"Donna Gilleskie","Female"
"Douglas Almond","Male"
"Douglas Gollin","Male"
"Dr. Byron Y. Lee","Male"
"Dr. Jeffrey Pfeffer","Male"
"Dragon Tang","Male"
"E. Han Kim","Male"
"E. T. Verhoef","Male"
"Edouard Challe","Male"
"Edson R. Severnini","Male"
"Eduardo A. Souza-Rodrigues","Male"
"Eduardo Engel","Male"
"Eduardo Morales","Male"
"Edward C. Prescott","Male"
"Edward Glaeser","Male"
"Edward Miguel","Male"
"Efraim Benmelech","Male"
"Egon Zakrajsek","Male"
"Eiichiro Kazumori","Male"
"Ejindu Ume","Male"
"Ekatherina V. Zhuravskaya","Female"
"Elaine Liu","Female"
"Elena Loukoianova","Female"
"Eleonora Patacchini","Female"
"Elhanan Helpman","Male"
"Eliana La Ferrara","Female"
"Elias Papaioannou","Male"
"Elira Kuka","Female"
"Elisabeth Sadoulet","Female"
"Elizabeth Walker","Female"
"Elliot Anenberg","Male"
"Emanuel Moench","Male"
"Emanuele Massetti","Male"
"Emek Basker","Female"
"Emi Nakamura","Female"
"Emilia Simeonova","Female"
"Emiliano Pagnotta","Male"
"Emily Breza","Female"
"Emily Oster","Female"
"Emily Owens","Female"
"Emine Boz","Female"
"Emir Kamenica","Male"
"Emmanuel Farhi","Male"
"Emmanuel Saez","Male"
"Enrichetta Ravina","Female"
"Enrique G. Mendoza","Male"
"Eric Budish","Male"
"Eric Ghysels","Male"
"Eric Hanushek","Male"
"Eric M. Leeper","Male"
"Eric Swanson","Male"
"Erica Field","Female"
"Erich Muehlegger","Male"
"Erik Brynjolfsson","Male"
"Erik Hurst","Male"
"Erik Lindqvist","Male"
"Erik Loualiche","Male"
"Erik Meyersson","Male"
"Erlend Bø","Male"
"Ernst Fehr","Male"
"Erwan Quintin","Male"
"Erwann Michel-Kerjan","Male"
"Esben Schultz","Male"
"Esther Duflo","Female"
"Ethan Lewis","Male"
"Etienne Wasmer","Male"
"Eugene White","Male"
"Eyal Dvir","Male"
"F. Gregory Hayden","Male"
"Fabian Lange","Male"
"Fabian Waldinger","Male"
"Fabiano Schivardi","Male"
"Fabrice Collard","Male"
"Fabrizio Ferri","Male"
"Fabrizio Perri","Male"
"Fadhel Kaboub","Male"
"Fang Yang","Female"
"Fatih Guvenen","Male"
"Fatih Karahan","Male"
"Federico S. Mandelman","Male"
"Fedor Iskhakov","Male"
"Felipe Severino","Male"
"Femke De Keulenaer","Female"
"Fernanda Brollo","Female"
"Fernanda Nechio","Female"
"Fernando Alvarez","Male"
"Fernando Broner","Male"
"Filip Matejka","Male"
"Filipe Campante","Male"
"Fiona Murray","Female"
"Firouz Gahvari","Male"
"Florian Ederer","Male"
"Florian Heider","Male"
"Florian Heiss","Male"
"Florian Hoffmann","Male"
"Floris Heukelom","Male"
"Fotini Christia","Female"
"Francesco Bianchi","Male"
"Francesco Decarolis","Male"
"Francesco Franzoni","Male"
"Francesco Ravazzolo","Male"
"Francine Lafontaine","Female"
"Francis Diebold","Male"
"Francis Kramarz","Male"
"Francis Longstaff","Male"
"Francisco J. Buera","Male"
"Francisco Roch","Male"
"Francois Gourio","Male"
"Francois Ortalo-Magne","Male"
"François-Xavier Devetter","Male"
"Françoise Carré","Female"
"Frank Schorfheide","Male"
"Frank Smets","Male"
"Frédéric Robert-Nicoud","Male"
"Fredrik Andersson","Male"
"Fuhito Kojima","Male"
"G. Gulsun Akin","Female"
"G. Steven McMillan","Male"
"Gabriella Conti","Female"
"Garett Jones","Male"
"Gauti Eggertsson","Male"
"Gee Hee Hong","Female"
"Geert Bekaert","Male"
"Gene M. Grossman","Male"
"Geng Li","Male"
"Geoffrey Heal","Male"
"Geoffrey Tate","Male"
"Geoffroy de Clippel","Male"
"Georg Strasser","Male"
"George A. Alessandria","Male"
"Georgy Egorov","Male"
"Gerald Auten","Male"
"Gerard Hoberg","Male"
"German Cubas","Male"
"Gernot Wagner","Male"
"Ghazala Azmat","Female"
"Gian Luca Clementi","Male"
"Giancarlo Corsetti","Male"
"Gianluca Benigno","Male"
"Gianluca Violante","Male"
"Gianni De Nicolo","Male"
"Gill Segal","Male"
"Gilles Duranton","Male"
"Ginger Zhe Jin","Female"
"Giovanni Gallipoli","Male"
"Gita Gopinath","Female"
"Gopi Shah Goda","Male"
"Gordon H. Hanson","Male"
"Gordon Hanson","Male"
"Gordon Phillips","Male"
"Graton Gathright","Male"
"Greg Kaplan","Male"
"Gregor Matvos","Male"
"Gueourgui Kambourov","Male"
"Guido Lorenzoni","Male"
"Guillermo Ordonez","Male"
"Gunseli Berik","Female"
"Guofu Zhou","Male"
"Guozhong Zhu","Male"
"H. E. Frech, III","Male"
"H. Holly Wang","Female"
"H. Peyton Young","Male"
"H. Qiu","Male"
"Haichao Fan","Male"
"Hail Park","Male"
"Haitao Li","Male"
"Haizheng Li","Male"
"Håkan Selin","Male"
"Hal Varian","Male"
"Hale Utar","Female"
"Halsey Rogers","Male"
"Hanan Jacoby","Male"
"Hani Mansour","Male"
"Hanming Fang","Male"
"Hanno Lustig","Male"
"Hanzhe Zhang","Male"
"Hao Jiang","Male"
"Hao Zhou","Male"
"Haoxiang Zhu","Male"
"Harald Hau","Male"
"Harald Uhlig","Male"
"Harold Pollack","Male"
"Harounan Kazianga","Male"
"Hartmut Lehmann","Male"
"Heekyung Hellen Kim","Female"
"Heidi L. Williams","Female"
"Heikki Rantakari","Male"
"Heinrich Ursprung","Male"
"Helena Skyt Nielsen","Female"
"Henning Bohn","Male"
"Henrik Enderlein","Male"
"Henry Hyatt","Male"
"Henry Pollakowski","Male"
"Hideo Owan","Male"
"Hilary Sigman","Female"
"Hilary W. Hoynes","Female"
"Hitoshi Shigeoka","Male"
"Holger Sieg","Male"
"Honbin Li","Male"
"Hong Lee","Male"
"Hong Ru","Male"
"Hongjun Yan","Male"
"Hongyu Liu","Male"
"Horag Choi","Male"
"Howard Bodenhorn","Male"
"Howard Kung","Male"
"Hoyt Bleakley","Male"
"Hualin Wan","Male"
"Huasheng Gao","Male"
"Huaxia Rui","Male"
"HughBoqun Wang","Male"
"Hui Chen","Male"
"Huigang Chen","Male"
"Hunt Allcott","Male"
"Huntley Schaller","Male"
"Hyeok Jeong","Male"
"Hyungsik Roger Moon","Male"
"Hyunseob Kim","Male"
"Igal Hendel","Male"
"Igor Cunha","Male"
"Ilya Segal","Male"
"Ilya Strebulaev","Male"
"Imen Kouki","Female"
"Imran Rasul","Male"
"Incheol Kim","Male"
"Ines Zapf","Female"
"Ing-Haw Cheng","Male"
"Ingrid Gould Ellen","Female"
"Ioana Marinescu","Female"
"Ioanid Rosu","Male"
"Iourii Manovskii","Male"
"Isaac Mbiti","Male"
"Isaiah Andrews","Male"
"Isil Erel","Female"
"Ismail Ertürk","Male"
"Itamar Drechsler","Male"
"Itay Goldstein","Male"
"Itay Saporta-Eksten","Male"
"Itzhak Ben-David","Male"
"Ivan Jaccard","Male"
"Ivan Shaliastovich","Male"
"Ivan Werning","Male"
"J David Cummins","Male"
"J Tyler Leverty","Male"
"J. A. Tapia Granados","Male"
"J. Daniel Hammond","Male"
"J. David Lopez-Salido","Male"
"J. Huang","Female"
"J. Michael McWilliams","Male"
"J. Mulherin","Male"
"J. Scott Holladay","Male"
"Jaap Abbring","Male"
"Jaap Bos","Male"
"Jacek Suda","Male"
"Jacob Klerman","Male"
"Jacob L. Vigdor","Male"
"Jacopo Ponticelli","Male"
"Jadwiga R. Ziolkowska","Female"
"Jae Song","Male"
"Jae W. Sim","Male"
"Jaeseung Kim","Male"
"Jafar M. Olimov","Male"
"James Choi","Male"
"James D. Hamilton","Male"
"James E. Anderson","Male"
"James J. Heckman","Male"
"James P. Ziliak","Male"
"James Poterba","Male"
"James Sallee","Male"
"James Vickery","Male"
"James Witkin","Male"
"Jan De Loecker","Male"
"Jan-Emmanuel De Neve","Male"
"Jane Dokko","Female"
"Jason Abaluck","Male"
"Jaume Ventura","Male"
"Javier Bianchi","Male"
"Javier Gardeazabal","Male"
"Javier Miranda","Male"
"Jay Bhattacharya","Male"
"Jean Helwege","Female"
"Jean-Charles Rochet","Male"
"Jean-Edouard Colliard","Male"
"Jean-Marc Robin","Male"
"Jean-Pierre Dube","Male"
"Jean-Sebastien Fontaine","Male"
"Jeanne Lafortune","Female"
"Jee-Yeon K. Lehmann","Female"
"Jeffrey Clemens","Male"
"Jeffrey Furman","Male"
"Jeffrey Smith","Male"
"Jennie Bai","Female"
"Jennifer La'O","Female"
"Jens Ludwig","Male"
"Jeongsik Lee","Male"
"Jeremy Atack","Male"
"Jeremy Greenwood","Male"
"Jeremy Lise","Male"
"Jeremy Nalewaik","Male"
"Jeremy Stein","Male"
"Jeremy Tobacman","Male"
"Jeromin Zettelmeyer","Male"
"Jerry Lao","Male"
"Jerry Tsai","Male"
"Jess Benhabib","Male"
"Jess Cornaggia","Male"
"Jesse Bricker","Male"
"Jesse M. Shapiro","Male"
"Jessica Pan","Female"
"Jessica Wachter","Female"
"Jessie Handbury","Female"
"Jessie Jiaxu Wang","Female"
"Jesus Felipe","Male"
"Jesus Fernandez-Villaverde","Male"
"Jesus Ferreiro","Male"
"Jesus Hernandez","Male"
"Jiading Gai","Male"
"Jialan Wang","Female"
"Jianfeng Yu","Male"
"Jianjun Miao","Male"
"Jianqing Fan","Male"
"Jiaping Qiu","Male"
"Jie Sheng Tan Soo","Male"
"Jihee Kim","Female"
"Jillian Popadak","Female"
"Jing Cai","Female"
"Jing Cynthia Wu","Female"
"Jing Li","Female"
"Jing Zhang","Female"
"Jingzhi Huang","Male"
"Jinnat Ara","Female"
"Jinqiang Yang","Male"
"Jiri Slacalek","Male"
"Joachim Winter","Male"
"Joan Hamory Hicks","Female"
"Joao Carlos Macieira","Male"
"Joel Hasbrouck","Male"
"Joel Shapiro","Male"
"Joel Slemrod","Male"
"Johan Hombert","Male"
"Johan Walden","Male"
"Johanna Lacoe","Female"
"Johanna Wallenius","Female"
"Johannes Spinnewijn","Male"
"Johannes Stroebel","Male"
"John A. List","Male"
"John Asker","Male"
"John B. Taylor","Male"
"John Beshears","Male"
"John C. Brown","Male"
"John Cawley","Male"
"John Fernald","Male"
"John Friedman","Male"
"John Graham","Male"
"John H. Cochrane","Male"
"John Haltiwanger","Male"
"John Horowitz","Male"
"John Horton","Male"
"John Kennes","Male"
"John Papp","Male"
"John Parman","Male"
"John Reilly","Male"
"John Rust","Male"
"John Shim","Male"
"John Van Reenen","Male"
"John Y. Campbell","Male"
"Jon Faust","Male"
"Jón Steinsson","Male"
"Jonah Rockoff","Male"
"Jonathan A. Parker","Male"
"Jonathan D. Fisher","Male"
"Jonathan Eaton","Male"
"Jonathan Gruber","Male"
"Jonathan Heathcote","Male"
"Jonathan Levin","Male"
"Jonathan Meer","Male"
"Jonathan Reuter","Male"
"Jonathan S. Skinner","Male"
"Jonathan T. Kolstad","Male"
"Jonathan Vogel","Male"
"Jonathan Wright","Male"
"Jonathan Zinman","Male"
"Jong-Ho Kim","Male"
"Jongha Lim","Female"
"Jordan Rappaport","Male"
"Jose Carrasco-Gallego","Male"
"Jose Fernandez","Male"
"Jose J. Vazquez","Male"
"Jose Liberti","Male"
"Jose Tessada","Male"
"Joseph Ferrie","Male"
"Joseph Gerakos","Male"
"Joseph P. Kaboski","Male"
"Joseph P. Newhouse","Male"
"Joseph Tracy","Male"
"Joseph Vavra","Male"
"Joshua Aizenman","Male"
"Joshua Goodman","Male"
"Joshua Gottlieb","Male"
"Joshua Graff Zivin","Male"
"Joshua Lerner","Male"
"Joshua Linn","Male"
"Joshua S. Gans","Male"
"Juan Carlos Conesa","Male"
"Juan Carlos Hatchondo","Male"
"Juan Pantano","Male"
"Juan Rubio-Ramirez","Male"
"Juan Vargas","Male"
"Juanna Joensen","Female"
"Judd Kessler","Male"
"Juhani Linnainmaa","Male"
"Jukka Pirttilä","Male"
"Julapa Jagtiani","Female"
"Julia A. Cottle","Female"
"Julia R. Henly","Female"
"Julian Reif","Male"
"Julian Schumacher","Male"
"Juliana Salomao","Female"
"Julie Mortimer","Female"
"Julien Matheron","Male"
"Jun-Ji Shih","Male"
"Jungho Kim","Male"
"Jungwon Yeo","Female"
"Junmin Liao","Male"
"Justin Marion","Male"
"Justin R. Sydnor","Male"
"Kai Li","Male"
"Kai-Uwe Kuhn","Male"
"Kaiji Chen","Male"
"Kalena Cortes","Female"
"Kalvinder Shields","Male"
"Kamila Sommer","Female"
"Karen Dynan","Female"
"Karen Helene Ulltveit-Moe","Female"
"Karen Palmer","Female"
"Karen Thome","Female"
"Kari Sigurdsson","Male"
"Karl Walentin","Male"
"Karryl Mae Ngina","Female"
"Karthik Muralidharan","Male"
"Kasper Roszbach","Male"
"Kate Ho","Female"
"Katharine Abraham","Female"
"Katherine Baicker","Female"
"Katherine Casey","Female"
"Katherine Eriksson","Female"
"Katherine H. Meckel","Female"
"Katherine Milkman","Female"
"Kathleen Mullen","Female"
"Kathryn Shaw","Female"
"Katrine Loken","Female"
"Kebin Ma","Male"
"Keith Head","Male"
"Keith Marzilli Ericson","Male"
"Kellin Stanfield","Male"
"Kelly Shue","Female"
"Kenneth Gillingham","Male"
"Kenneth Rogoff","Male"
"Kent Daniel","Male"
"Kerk Phillips","Male"
"Kevin Donovan","Male"
"Kevin J. Murphy","Male"
"Kevin Lang","Male"
"Kevin Roth","Male"
"Kewei Hou","Male"
"Khusrav Gaibulloev","Male"
"Kiichi Tokuoka","Male"
"Kinda Hachem","Female"
"Kiplan Womack","Male"
"Klaus Desmet","Male"
"Koichiro Ito","Male"
"Koleman Strumpf","Male"
"Konstantin Milbradt","Male"
"Konstantin Sonin","Male"
"Kory Kroft","Male"
"Kosali Simon","Female"
"Kristian Myrseth","Male"
"Kristle Romero Cortes","Female"
"Kristopher Gerardi","Male"
"Kunal Dasgupta","Male"
"Kurt Mitman","Male"
"Kyle Handley","Male"
"Kyle Jurado","Male"
"Kyuil Chung","Male"
"Kyungho Jang","Male"
"Kyungmin Kim","Male"
"L. Randall Wray","Male"
"Lanse Minkler","Male"
"LaPorchia Collins","Male"
"Larry Epstein","Male"
"Lasse Pedersen","Male"
"Laura Alfaro","Female"
"Laura Giuliano","Female"
"Laura Kawano","Female"
"Laura Turner","Female"
"Laurence Baker","Male"
"Laurence J. Kotlikoff","Male"
"Lawrence Christiano","Male"
"Lawrence Katz","Male"
"Leah Brooks","Female"
"Leah Platt Boustan","Female"
"Leena Rudanko","Female"
"Leila Agha","Female"
"Lenno Uuskyla","Male"
"Leo Kaas","Male"
"Leonard Kiefer","Male"
"Leonard Nakamura","Male"
"Leonard Tchuindjo","Male"
"Leonard Wantchekon","Male"
"Leonardo Bursztyn","Male"
"Leonardo Martinez","Male"
"Leonardo Melosi","Male"
"Léonce Ndikumana","Male"
"Leonid Kogan","Male"
"Li Jin","Male"
"Li Shi","Male"
"Liangfei Qiu","Male"
"Lily Fang","Female"
"Linda Carter","Female"
"Linda Tesar","Female"
"Linguère Mously Mbaye","Female"
"Liran Einav","Male"
"Lisa B. Kahn","Female"
"Liu Yang","Male"
"Loren Brandt","Male"
"Loretti Isabella Dobrescu","Female"
"Loriana Pelizzon","Female"
"Loriano Mancini","Male"
"Louise Sheiner","Female"
"Loukas Karabarbounis","Male"
"Lu Han","Female"
"Lu Zhang","Male"
"Luca Flabbi","Male"
"Lucas Davis","Male"
"Lucia Foster","Female"
"Lucie Schmidt","Female"
"Lucio Sarno","Male"
"Ludger Woessmann","Male"
"Luigi Bocola","Male"
"Luigi Guiso","Male"
"Luigi Pascali","Male"
"Luigi Pistaferri","Male"
"Luigi Zingales","Male"
"Luis Angeles","Male"
"Luis Garicano","Male"
"Luisa Fuster","Female"
"Lukas Schmid","Male"
"Lutz Kilian","Male"
"M. Kate Bundorf","Female"
"M. Udara Peiris","Male"
"M.A. Keyser","Male"
"Madanmohan Ghosh","Male"
"Magne Mogstad","Male"
"Magnus Lofstrom","Male"
"Mallesh Pai","Male"
"Malokele Nanivazo","Female"
"Manuel Adelino","Male"
"Manuel Amador","Male"
"Manuela Angelucci","Female"
"Mao Ye","Male"
"Marc J. Melitz","Male"
"Marc Sangnier","Male"
"Marcella Alsan","Female"
"Marcella Lucchetta","Female"
"Marcelle Chauvet","Female"
"Marco Di Maggio","Male"
"Marco Gonzalez-Navarro","Male"
"Marco Pagano","Male"
"Marcus Casey","Male"
"Marcus Hagedorn","Male"
"Margarida Duarte","Female"
"Maria Casanova","Female"
"María P. Recalde","Female"
"Mariana Carrera","Female"
"Marianna Kudlyak","Female"
"Marianne Bertrand","Female"
"Marianne Bitler","Female"
"Marianne Simonsen","Female"
"Marie Hoerova","Female"
"Mario Crucini","Male"
"Mario Macis","Male"
"Mark Aguiar","Male"
"Mark Dean","Male"
"Mark Duggan","Male"
"Mark Koyama","Male"
"Mark L. J. Wright","Male"
"Mark Rosenzweig","Male"
"Mark Schankerman","Male"
"Mark Watson","Male"
"Markku Kaustia","Male"
"Markus Jantti","Male"
"Markus K. Brunnermeier","Male"
"Marshall Reinsdorf","Male"
"Marten Palme","Male"
"Martha Stinson","Female"
"Marti Subrahmanyam","Female"
"Martin B. Hackmann","Male"
"Martin Browning","Male"
"Martin Eichenbaum","Male"
"Martin Evans","Male"
"Martin Feldstein","Male"
"Martin Ljunge","Male"
"Martin Oehmke","Male"
"Martin Schmalz","Male"
"Martin Schneider","Male"
"Martin Stuermer","Male"
"Martin Uribe","Male"
"Martín Valdivia","Male"
"Martin Weitzman","Male"
"Massimo Massa","Male"
"Mathias Thoenig","Male"
"Mathieu Couttenier","Male"
"Matias Vernengo","Male"
"Matteo Maggiori","Male"
"Matthew D. Shapiro","Male"
"Matthew Elliott","Male"
"Matthew Freedman","Male"
"Matthew Gentzkow","Male"
"Matthew Harding","Male"
"Matthew J. Notowidigdo","Male"
"Matthew Jackson","Male"
"Matthew Jaremski","Male"
"Matthew Shum","Male"
"Matthew Turner","Male"
"Matthias Kehrig","Male"
"Matthieu Bussiere","Male"
"Maureen Cropper","Female"
"Maurice Kugler","Male"
"Maurizio Mazzocco","Male"
"Maxim Mironov","Male"
"Maxim Ulrich","Male"
"Maximilian Auffhammer","Male"
"Maximilian Kasy","Male"
"Meghana Ayyagari","Female"
"Mehrene Larudee","Female"
"Melissa Dell","Female"
"Menno Pradhan","Male"
"Menzie Chinn","Male"
"Merih Sevilir","Female"
"Meta Brown","Female"
"Mevlude Akbulut-Yuksel","Female"
"Michael Bordo","Male"
"Michael Brandt","Male"
"Michael Darden","Male"
"Michael Delgado","Male"
"Michael E. Waugh","Male"
"Michael Ehrmann","Male"
"Michael Greenstone","Male"
"Michael Housman","Male"
"Michael Kremer","Male"
"Michael Luca","Male"
"Michael Norton","Male"
"Michael Owyang","Male"
"Michael Sockin","Male"
"Michael Weisbach","Male"
"Michael Whinston","Male"
"Michael Woodford","Male"
"Michelle White","Female"
"Mikhail Anufriev","Male"
"Mikhail Chernov","Male"
"Min-Dong Paul Lee","Male"
"Ming-jen Lin","Male"
"Mireille Jacobson","Female"
"Mirko Draca","Male"
"Mitchell Hoffman","Male"
"Mitu Gulati","Male"
"Molly Lipscomb","Female"
"Monika Mrazova","Female"
"Monika Piazzesi","Female"
"Morris Davis","Male"
"Motohiro Yogo","Male"
"Mouhcine Guettabi","Male"
"Mthuli Ncube","Male"
"Muhamet Yildiz","Male"
"Mun S. Ho","Male"
"Murat Alp Celik","Male"
"Muriel Niederle","Female"
"Mushfiq Mobarak","Male"
"Mutlu Yuksel","Male"
"Muzhe Yang","Male"
"Mwangi wa Githinji","Male"
"Mwanza Nkusu","Female"
"Myeong-Su Yun","Male"
"Myongjin Kim","Female"
"N. Edward Coulson","Male"
"Na Liu","Female"
"Nabamita Dutta","Female"
"Nabamita Dutta","Male"
"Nadini Gupta","Female"
"Nadja Dwenger","Female"
"Nadya Malenko","Female"
"Namwook Kang","Male"
"Nancy Marion","Female"
"Nancy Nicosia","Female"
"Nancy Qian","Female"
"Nancy Wallace","Female"
"Nantiya Ruan","Female"
"Naoki Aizawa","Male"
"Nate Hilger","Male"
"Nathan Nunn","Male"
"Nathaniel Baum-Snow","Male"
"Nathaniel Hendren","Male"
"Neale Mahoney","Male"
"Neel Sundaresan","Male"
"Neeltje van Horen","Female"
"Neng Wang","Male"
"Nesse Yildiz","Female"
"Nezih Guner","Male"
"Ngoc-Khanh Tran","Male"
"Nicholas Bloom","Male"
"Nicholas Li","Male"
"Nicholas Ziebarth","Male"
"Nick Turner","Male"
"Nicola Gennaioli","Male"
"Nicola Lacetera","Male"
"Nicolae Garleanu","Male"
"Nicolas Magud","Male"
"Nicolas Querou","Male"
"Nicolas Roys","Male"
"Nicolas Vincent","Male"
"Nicole Maestas","Female"
"Nidhiya Menon","Male"
"Nidhiya Menon","Female"
"Nikolai Roussanov","Male"
"Nikolas Zolas","Male"
"Nina Pavcnik","Female"
"Nisvan Erkal","Female"
"Noah Stoffman","Male"
"Noah Williams","Male"
"Noam Yuchtman","Male"
"Nooman Rebei","Male"
"Nuno Limao","Male"
"Oguzhan Ozbas","Male"
"Olivia S. Mitchell","Female"
"Olivier Jeanne","Male"
"Omrane Guedhami","Male"
"Orazio Attanasio","Male"
"Ori Heffetz","Male"
"Oriana Bandiera","Female"
"Oscar A. Mitnik","Male"
"Oscar Valencia","Male"
"Osea Giuntella","Male"
"Özgür Orhangazi","Male"
"Pablo D. Fajgelbaum","Male"
"Pai-Ling Yin","Female"
"Paige Skiba","Female"
"Paolo Fulghieri","Male"
"Paolo Pasquariello","Male"
"Paolo Volpin","Male"
"Pär Holmberg","Male"
"Parke Wilde","Male"
"Pascaline Dupas","Female"
"Pascual Restrepo","Male"
"Pasquale Della Corte","Male"
"Pat Akey","Male"
"Patricia Funk","Female"
"Patricia Navarro-Palau","Female"
"Patrick Bayer","Male"
"Patrick Bolton","Male"
"Patrick Kehoe","Male"
"Patrick Kline","Male"
"Paul A. Raschky","Male"
"Paul Beaudry","Male"
"Paul Bergin","Male"
"Paul Carrillo","Male"
"Paul Gertler","Male"
"Paul Romer","Male"
"Paul Schrimpf","Male"
"Paul Sullivan","Male"
"Paul T. Scott","Male"
"Paul Tetlock","Male"
"Paul Willen","Male"
"Paula Bustos","Female"
"Paulina Oliva","Female"
"Pauline Grosjean","Female"
"Pedro Bordalo","Male"
"Pedro Carneiro","Male"
"Pedro Silos","Male"
"Peer Skov","Male"
"Pegaret Pichler","Female"
"Pengfei Zhang","Male"
"Per Pettersson-Lidbom","Male"
"Per-Olof Robling","Male"
"Peter Blair Henry","Male"
"Peter Cramton","Male"
"Peter Ganong","Male"
"Peter Howitt","Male"
"Peter J. Klenow","Male"
"Peter Kondor","Male"
"Peter Morrow","Male"
"Peter Neary","Male"
"Peter Rousseau","Male"
"Peter Zorn","Male"
"Petra Moser","Female"
"Petra Persson","Female"
"Petra Todd","Female"
"Phanindra V. Wunnava","Male"
"Philip Armour","Male"
"Philip Bond","Male"
"Philip Cook","Male"
"Philip Strahan","Male"
"Philipp Ager","Male"
