"author","gender"
"Chun-Yu Ho","Male"
"Chunhua Lan","Female"
"Claudia Goldin","Female"
"Claudia Olivetti","Female"
"Clemens Sialm","Male"
"Clifford Winston","Male"
"Colin Ward","Male"
"Corey Lang","Male"
"Cosmin L. Ilut","Male"
"Costas Arkolakis","Male"
"Craig Burnside","Male"
"Craig Olson","Male"
"Crocker Liu","Male"
"Cuneyd Kaya","Male"
"Cynthia Lin","Female"
"Cyrus Samii","Male"
"Daiji Kawaguchi","Male"
"Dale Jorgenson","Male"
"Dalida Kadyrzhanova","Female"
"Damba Lkhagvasuren","Male"
"Damiano Sandri","Male"
"Dan Li","Male"
"Dan Sichel","Male"
"Daniel Chen","Male"
"Daniel Cooper","Male"
"Daniel Gutknecht","Male"
"Daniel J. Benjamin","Male"
"Daniel Shoag","Male"
"Daniel Weinberg","Male"
"Daniele Bianchi","Male"
"Danièle Meulders","Female"
"Darius N. Lakdawalla","Male"
"Daron Acemoglu","Male"
"Darrell Duffie","Male"
"Dave Donaldson","Male"
"David Albouy","Male"
"David Atkin","Male"
"David Backus","Male"
"David Berger","Male"
"David Blau","Male"
"David Cesarini","Male"
"David Cutler","Male"
"David Deming","Male"
"David Dorn","Male"
"David Easley","Male"
"David Figlio","Male"
"David Hemous","Male"
"David I. Laibson","Male"
"David Lagakos","Male"
"David Lucca","Male"
"David Matsa","Male"
"David Molitor","Male"
"David N. Weil","Male"
"David Neumark","Male"
"David Ng","Male"
"David Powell","Male"
"David Rapson","Male"
"David Simon","Male"
"David Sraer","Male"
"David T. Robinson","Male"
"David Thesmar","Male"
"Davin Chor","Male"
"Dean Corbae","Male"
"Dean Karlan","Male"
"Dean Yang","Male"
"Deborah Lucas","Female"
"Deepankar Basu","Male"
"Degol Hailu","Male"
"Delia Furtado","Female"
"Denis Tkachenko","Male"
"Dennis Kristensen","Male"
"Deokwoo Nam","Male"
"Derek Lemoine","Male"
"Devashish Mitra","Male"
"Devin Pope","Male"
"Deyuan Li","Male"
"Dieynaba Tandian","Female"
"Dimitris Papanikolaou","Male"
"Dina Pomeranz","Female"
"Dirk Krueger","Male"
"Dmytro Hryshko","Male"
"Domenico Giannone","Male"
"Dominic P. Parker","Male"
"Don Fullerton","Male"
"Dong Hwan Oh","Male"
"Dong Lou","Male"
"Dongho Song","Male"
"Donghoon Lee","Male"
"Douglas Almond","Male"
"Douglas Gale","Male"
"Douglas Gollin","Male"
"Douglas L. Miller","Male"
"Douglas O. Staiger","Male"
"Dragon Yongjun Tang","Male"
"Duane Seppi","Male"
"Duncan Thomas","Male"
"Dwight Jaffee","Male"
"Dylan Walker","Male"
"E. Han Kim","Male"
"E. Kim","Male"
"E. Ray Dorsey","Male"
"E. Roy Weintraub","Male"
"Ebonya Washington","Female"
"Edeltraud Hanappi-Egger","Female"
"Edward C. Prescott","Male"
"Edward Glaeser","Male"
"Edward Lazear","Male"
"Edward Miguel","Male"
"Egon Zakrajsek","Male"
"Eiichiro Kazumori","Male"
"Ekaterina Zhuravskaya","Female"
"Ekkehart Boehmer","Male"
"Eleanor Dillon","Female"
"Elena Pastorino","Female"
"Eleonora Granziera","Female"
"Eleonora Patacchini","Female"
"Elhanan Helpman","Male"
"Eli Berman","Male"
"Eliana La Ferrara","Female"
"Elizabeth Ananat","Female"
"Elizabeth Brainerd","Female"
"Elizabeth Cascio","Female"
"Emanuele Tarantino","Male"
"Emel Filiz-Ozbay","Unknown"
"Emeric Henry","Male"
"Emilia Simeonova","Female"
"Emilio Calvano","Male"
"Emily Oster","Female"
"Emine Boz","Female"
"Emmanuel Farhi","Male"
"Emmanuel Saez","Male"
"Ennio Stacchetti","Male"
"Enrico Moretti","Male"
"Erdogan Bakir","Male"
"Eric Bettinger","Male"
"Eric French","Male"
"Eric Hilt","Male"
"Eric Maskin","Male"
"Eric Sims","Male"
"Eric T. Swanson","Male"
"Erica Field","Female"
"Erica Li","Female"
"Erik Brynjolfsson","Male"
"Erik Hurst","Male"
"Erik Snowberg","Male"
"Erkut Y. Ozbay","Unknown"
"Erlend Berg","Male"
"Ernesto Dal Bo","Male"
"Ernst R. Berndt","Male"
"Ernst Schaumburg","Male"
"Erwan Quintin","Male"
"Espen Moen","Male"
"Esther Duflo","Female"
"Ethan Cohen-Cole","Male"
"Ethan Kaplan","Male"
"Etienne Gagnon","Male"
"F. Gregory Hayden","Male"
"Fabian Dunker","Male"
"Fabian Valencia","Male"
"Fabrizio Mazzonna","Male"
"Fabrizio Perri","Male"
"Fabrizio Zilibotti","Male"
"Fadhel Kaboub","Male"
"Fangming Xu","Male"
"Fangwen Lu","Male"
"Fariha Kamal","Female"
"Farley Grubb","Male"
"Farzad Saidi","Male"
"Fatih Guvenen","Male"
"Fatih Karahan","Male"
"Faustine Perrin","Female"
"Federico Ciliberto","Male"
"Felipe Schwartzman","Male"
"Félix Muñoz-García","Male"
"Fernanda Brollo","Female"
"Fernanda Nechio","Female"
"Fernando Alvarez","Male"
"Filip Matejka","Male"
"Filipe Campante","Male"
"Fiorella De Fiore","Female"
"Florian Heider","Male"
"Florian Scheuer","Male"
"Francesco Bianchi","Male"
"Francesco Franzoni","Male"
"Francesco Ravazzolo","Male"
"Francesco Squintani","Male"
"Francesco Trebbi","Male"
"Francine Lafontaine","Female"
"Francis Longstaff","Male"
"Francis X. Diebold","Male"
"Francisco Buera","Male"
"Francisco Perez-Arce","Male"
"Francois Gourio","Male"
"Frank Schorfheide","Male"
"Frederico Belo","Male"
"Fredrik Andersson","Male"
"Fuhai Hong","Male"
"Futoshi Yamauchi","Male"
"Gabriel Jimenez","Male"
"Gang-Zhi Fan","Male"
"Gara Afonso","Female"
"Garth Heutel","Male"
"Gary Gorton","Male"
"Gary Richardson","Male"
"Gary Solon","Male"
"Gautam Gowrisankaran","Male"
"Gautam Rao","Male"
"Gauti Eggertsson","Male"
"Gayaneh Kyureghian","Female"
"Geert Bekaert","Male"
"George Alessandria","Male"
"George Pennacchi","Male"
"Gerald Auten","Male"
"Gerald Carlino","Male"
"Gergely Ujhelyi","Male"
"Gharad Bryan","Male"
"Giacomo Rodano","Male"
"Gianluca Violante","Male"
"Gianmarco Ottaviano","Male"
"Ginger Zhe Jin","Female"
"Gino Gancia","Male"
"Giorgia Piacentino","Female"
"Giorgio Topa","Male"
"Giovanni Gallipoli","Male"
"Giovanni Peri","Male"
"Giuseppe Ragusa","Male"
"Glenn Loury","Male"
"Gordon H. Hanson","Male"
"Grant Miller","Male"
"Greg Duncan","Male"
"Greg Kaplan","Male"
"Gregor Matvos","Male"
"Gregor W. Smith","Male"
"Gregory Clark","Male"
"Guangzhong Li","Male"
"Guanming Shi","Female"
"Guido Menzio","Male"
"Guilhem Cassan","Male"
"Guillaume Plantin","Male"
"Guillermo Ordonez","Male"
"Guiying (Laura) Wu","Female"
"Gunther Fink","Male"
"Gurnain Kaur Pasricha","Female"
"Gustavo Grullon","Male"
"Gustavo Manso","Male"
"Gustavo Ventura","Male"
"H Allen Klaiber","Male"
"H. Shawn Mobbs","Male"
"Hail Park","Male"
"Haiqiang Chen","Male"
"Haitao Li","Male"
"Hale Utar","Female"
"Hans-Joachim Voth","Male"
"Hanwei Huang","Male"
"Hanzhe Zhang","Male"
"Hao Jiang","Male"
"Hao Zhou","Male"
"Harald Uhlig","Male"
"Harrison Hong","Male"
"Hartmut Lehmann","Male"
"Harvey S. Rosen","Male"
"Hatthachan Phimphanthavong","Male"
"Hayong Yun","Male"
"Heitor Almeida","Male"
"Heiwai Tang","Male"
"Helena Skyt Nielsen","Female"
"Hengjie Ai","Male"
"Henry Pollakowski","Male"
"Henry Siu","Male"
"Hiau Looi Kee","Female"
"Hilde C. Bjornland","Female"
"Hildegunn Kyvik Nordas","Female"
"Hitoshi Tsujiyama","Male"
"Holger Breinlich","Male"
"Hong Liu","Male"
"Hong Ma","Male"
"Hongbin Li","Male"
"Hongyi Li","Male"
"Howard Kung","Male"
"Huainan Zhao","Male"
"Hugh Rockoff","Male"
"Hui Chen","Male"
"Huijing Fu","Female"
"Huijun Wang","Male"
"Huijun Wang","Female"
"Huixin Bi","Female"
"Hulya Eraslan","Female"
"Hunt Allcott","Male"
"Huw Pill","Male"
"Hyun Song Shin","Male"
"Hyungsik Roger Moon","Male"
"Iain M. Cockburn","Male"
"Ian Ayres","Male"
"Ian Schmutte","Male"
"Iciar Dominguez Lacasa","Female"
"Iftekhar Hasan","Male"
"Igor Makarov","Male"
"Ilya Strebulaev","Male"
"Ilyana Kuziemko","Female"
"Imran Rasul","Male"
"Ina Simonovska","Female"
"Indraneel Chakraborty","Male"
"Ines Drumond","Female"
"Ing-Haw Cheng","Male"
"Ingvild Almas","Female"
"Ioanid Rosu","Male"
"Iourii Manovskii","Male"
"Irina Stefanescu","Female"
"Irma Clots-Figueras","Female"
"Isaac Mbiti","Male"
"Isaiah Andrews","Male"
"Itay Goldstein","Male"
"Itzhak Ben-David","Male"
"Ivan P. Png","Male"
"Ivan Shaliastovich","Male"
"Ivan Vidangos","Male"
"Ivan Werning","Male"
"J. Adam Cobb","Male"
"J. Bradley Karl","Male"
"J. David Brown","Male"
"J. David Cummins","Male"
"J. Mark Ramseyer","Male"
"J. Paul Dunne","Male"
"J. Peter Neary","Male"
"J. Ryan Lamare","Male"
"J.Edward Taylor","Male"
"J.M. Ian Salas","Male"
"Jack Favilukis","Male"
"Jacob Shapiro","Male"
"Jae Song","Male"
"Jae W. Sim","Male"
"Jaehoon Lee","Male"
"Jaeseung Kim","Male"
"James D. Hamilton","Male"
"James Feyrer","Male"
"James Harrigan","Male"
"James Hines","Male"
"James J. Choi","Male"
"James J. Heckman","Male"
"James Liang","Male"
"James Markusen","Male"
"James Roberts","Male"
"James X. Sullivan","Male"
"Jan Brueckner","Male"
"Jan-Emmanuel De Neve","Male"
"Janet Currie","Female"
"Jared C. Carbone","Male"
"Jarl Kallberg","Male"
"Jaroslav Borovicka","Male"
"Jason Fletcher","Male"
"Jason Long","Male"
"Javier Bianchi","Male"
"Javier Gardeazabal","Male"
"Javier Miranda","Male"
"Jay Bhattacharya","Male"
"Jay Stewart","Male"
"Jean Lee","Female"
"Jean Tirole","Male"
"Jean-Charles Rochet","Male"
"Jean-Noel Barrot","Male"
"Jee-Yeon K. Lehmann","Female"
"Jeffrey Clemens","Male"
"Jeffrey Grogger","Male"
"Jeffrey Kling","Male"
"Jeffrey Kubik","Male"
"Jeffrey Smith","Male"
"Jennie Bai","Female"
"Jennifer Brown","Female"
"Jennifer Doleac","Female"
"Jennifer Poole","Female"
"Jennifer Ward-Batts","Female"
"Jens Christensen","Male"
"Jens Ludwig","Male"
"Jeremy Tobacman","Male"
"Jesse M. Shapiro","Male"
"Jesse Rothstein","Male"
"Jessica Cohen","Female"
"Jessica Pan","Female"
"Jesus Fernandez-Villaverde","Male"
"Jesus Ferreiro","Male"
"Jesus Gonzalo","Male"
"Jesus Hernandez","Male"
"Jesus Saurina Salas","Male"
"Ji-Liang Shiu","Male"
"Jia Li","Male"
"Jiandong Ju","Male"
"Jianfeng Yu","Male"
"Jianjun Li","Male"
"Jianjun Miao","Male"
"Jiawen Yang","Male"
"Jidong Zhou","Male"
"Jie Sheng Tan Soo","Male"
"Jihong Lee","Male"
"Jin-Tan Liu","Male"
"Jing Cynthia Wu","Female"
"Jing-Zhi Jay Huang","Male"
"Jingnan (Cecilia) Chen","Female"
"Jinqiang Yang","Male"
"Jiri Slacalek","Male"
"Joan Hamory Hicks","Female"
"Joao Gomes","Male"
"Joep Konings","Male"
"Johan Hombert","Male"
"Johan Sulaeman","Male"
"Johan Walden","Male"
"Johannes Schmieder","Male"
"Johannes Spinnewijn","Male"
"John A. List","Male"
"John A. Romley","Male"
"John B. Taylor","Male"
"John Beshears","Male"
"John Bound","Male"
"John C. Williams","Male"
"John Campbell","Male"
"John Graham","Male"
"John Graves","Male"
"John Haltiwanger","Male"
"John Hassler","Male"
"John Jones","Male"
"John Quigley","Male"
"John Rust","Male"
"John Sabelhaus","Male"
"John Van Reenen","Male"
"Jon Bakija","Male"
"Jon Kleinberg","Male"
"Jonathan D. Ostry","Male"
"Jonathan Gruber","Male"
"Jonathan Heathcote","Male"
"Jonathan Kolstad","Male"
"Jonathan Levin","Male"
"Jonathan Meer","Male"
"Jonathan Robinson","Male"
"Jonathan Skinner","Male"
"Jonathan Vogel","Male"
"Jongha Lim","Female"
"Jooyeoun Suh","Female"
"Jorg L. Spenkuch","Male"
"Jorg Rocholl","Male"
"Jorge Silva-Risso","Male"
"Jose Berrospide","Male"
"Jose Cordero","Male"
"Jose Faias","Male"
"Jose N. Martinez","Male"
"Jose Scheinkman","Male"
"Jose-Luis Peydro","Male"
"Jose-Maria Fernandez","Male"
"Jose-Victor Rios-Rull","Male"
"Joseph E. Aldy","Male"
"Joseph Felter","Male"
"Joseph Gyourko","Male"
"Joseph J. Doyle","Male"
"Joseph P. Kaboski","Male"
"Joseph Price","Male"
"Joseph Tracy","Male"
"Joseph Vavra","Male"
"Joshua Aizenman","Male"
"Joshua D. Gottlieb","Male"
"Joshua Gans","Male"
"Joshua Lerner","Male"
"Joshua Rauh","Male"
"Juan Carlos Suarez Serrato","Male"
"Juan Pantano","Male"
"Juan Rubio-Ramirez","Male"
"Juanjuan Zhang","Female"
"Judit Montoriol-Garriga","Female"
"Judith K. Hellerstein","Female"
"Julia Henly","Female"
"Julia I. Lane","Female"
"Julia K. Thomas","Female"
"Julian Di Giovanni","Male"
"Julie Agnew","Female"
"Jun Yang","Female"
"Jun-Koo Kang","Male"
"Junsang Lee","Male"
"Junwook Chi","Male"
"Justin Caron","Male"
"Justin Sydnor","Male"
"Justin Wolfers","Male"
"K.J. Martijn Cremers","Male"
"Kai Li","Male"
"Kaiji Chen","Male"
"Kailing Shen","Female"
"Kalena Cortes","Female"
"Kalina Manova","Female"
"Karam Kang","Female"
"Karen Clay","Female"
"Karen Dynan","Female"
"Karen Lewis","Female"
"Karen Thome","Female"
"Karthik Muralidharan","Male"
"Kartik Athreya","Male"
"Kartika Bhatia","Female"
"Kate Bundorf","Female"
"Katherine L. Milkman","Female"
"Katheryn N. Russ","Female"
"Kathryn Shaw","Female"
"Kathy Baylis","Female"
"Katie Fitzpatrick","Female"
"Katja Seim","Female"
"Katrina Jessoe","Female"
"Katrine Loken","Female"
"Kaustav Misra","Male"
"Keirjiro Otsuka","Male"
"Keith Finlay","Male"
"Keith Kuester","Male"
"Keith Marzilli Ericson","Male"
"Kelly Ragan","Female"
"Kelly Shue","Female"
"Kelsey Jack","Female"
"Kelsey Wei","Female"
"Kenneth A. Small","Male"
"Kenneth Chay","Male"
"Kenneth Flamm","Male"
"Kenneth Rogoff","Male"
"Kenneth Singleton","Male"
"Kenza Benhima","Female"
"Kerem Cosar","Male"
"Kerwin Charles","Male"
"Kevin Murphy","Male"
"Kevin Schnepel","Male"
"Keyu Jin","Female"
"Kiat Ying Seah","Female"
"Kingsley Fong","Male"
"Kiplan Womack","Male"
"Koichiro Ito","Male"
"Kosali I. Simon","Female"
"Kosali Simon","Female"
"Kose John","Male"
"Kris Mitchener","Male"
"Kristin Forbes","Female"
"Kristopher Gerardi","Male"
"Kunfu Zhu","Male"
"Kuo-Chiang Wei","Male"
"Kurt Mitman","Male"
"Kyle Handley","Male"
"Kyuil Chung","Male"
"Lakshmi Iyer","Female"
"Larry Epstein","Male"
"Lars Peter Hansen","Male"
"Latika Chaudhary","Female"
"Laura Alfaro","Female"
"Laura Kawano","Female"
"Laura Liu","Female"
"Laura Turner","Female"
"Laura Veldkamp","Female"
"Lawrence Katz","Male"
"Leandro Carvalho","Male"
"Lee Lockwood","Male"
"Leeat Yariv","Female"
"Leena Rudanko","Female"
"Lei Zhang","Male"
"Leila Agha","Female"
"Lemma W. Senbet","Male"
"Leonard Greenhalgh","Male"
"Leonard Kostovetsky","Male"
"Leonce Bargeron","Male"
"Leonce Ndikumana","Male"
"Leonid Kogan","Male"
"Levon Barseghyan","Male"
"Lewis Sandy","Male"
"Li Gan","Male"
"Liangshu Qi","Female"
"Lígia Pinto","Female"
"Lily Fang","Female"
"Linda Carter","Female"
"Linke Zhu","Male"
"Liran Einav","Male"
"Lisa Kahn","Female"
"Lisa Sanbonmatsu","Female"
"Liugang Sheng","Male"
"Lorens Helmchen","Male"
"Lorenz Kueng","Male"
"Loriana Pelizzon","Female"
"Loriano Mancini","Male"
"Loukas Karabarbounis","Male"
"Lu Han","Female"
"Lu Zhang","Male"
"Luc Behaghel","Unknown"
"Luca Benati","Male"
"Lucas Davis","Male"
"Lucia Foster","Female"
"Lucija Muehlenbachs","Female"
"Lucio Sarno","Male"
"Lucjan Orlowski","Male"
"Lucrezia Reichlin","Female"
"Ludger Schuknecht","Male"
"Ludger Woessmann","Male"
"Luigi Zingales","Male"
"Luis Araujo","Male"
"Luis Brandao Marques","Male"
"Luis Cabral","Male"
"Luis Castro","Male"
"Luis Locay","Male"
"Luis Rubalcava","Male"
"Luis Von Ahn","Male"
"Lujing Su","Female"
"Lukas Schmid","Male"
"Lukasz Drozd","Male"
"Lutz Kilian","Male"
"M Dolores Collado","Female"
"M. Kate Bundorf","Female"
"M. Shahe Emran","Male"
"M.J. Tocci","Female"
"Madhuparna Kolay","Female"
"Magne Mogstad","Male"
"Magnus Johannesson","Male"
"Maik Schmeling","Male"
"Maitreesh Ghatak","Male"
"Makoto Nakajima","Male"
"Malherbe Frederic","Male"
"Malokele Nanivazo","Female"
"Manisha Shah","Female"
"Manju Puri","Female"
"Manjula Ramachandra","Female"
"Manuel Bagues","Male"
"Mao Ye","Male"
"Marc Muendler","Male"
"Marcel Fafchamps","Male"
"Marcel Fratzscher","Male"
"Marcin Kacperczyk","Male"
"Márcio Garcia","Male"
"Marco Bonomo","Male"
"Marco Ottaviani","Male"
"Marco Pagano","Male"
"Marcos Chamon","Male"
"Marcus Hagedorn","Male"
"Margarita Tsoutsoura","Female"
"Maria Fitzpatrick","Female"
"Maria Guadalupe","Female"
"Maria Luengo-Prado","Female"
"Maria Petrova","Female"
"Marianna Kudlyak","Female"
"Marianne Bertrand","Female"
"Marianne Simonsen","Female"
"Marianne Wanamaker","Female"
"Mariano Croce","Male"
"Marick Masters","Male"
"Marika Cabral","Female"
"Marina Agranov","Female"
"Marina Azzimonti","Female"
"Marinella Leone","Female"
"Mark Aguiar","Male"
"Mark Bils","Male"
"Mark Cullen","Male"
"Mark Duggan","Male"
"Mark J. Kutzbach","Male"
"Mark Jacobsen","Male"
"Mark Leary","Male"
"Markku Kaustia","Male"
"Markus K. Brunnermeier","Male"
"Markus Poschke","Male"
"Marta Lachowska","Female"
"Martha Bailey","Female"
"Marti Subrahmanyam","Female"
"Martin Baily","Male"
"Martin Brown","Male"
"Martin Feldstein","Male"
"Martin Gaynor","Male"
"Martin Karlsson","Male"
"Martin Lettau","Male"
"Martin Oehmke","Male"
"Martin Schmalz","Male"
"Martin Schneider","Male"
"Martin Sommer","Male"
"Mary Amiti","Female"
"Maryam Saeedi","Female"
"Masaharu Kuhara","Male"
"Massimiliano Caporin","Male"
"Massimo Guidolin","Male"
"Massimo Massa","Male"
"Mathijs van der Loos","Male"
"Matias Damian Cattaneo","Male"
"Matias Laryczower","Male"
"Matteo Cervellati","Male"
"Matteo Maggiori","Male"
"Matteusz Filipski","Male"
"Matthew C. Weinzierl","Male"
"Matthew Elliott","Male"
"Matthew Freedman","Male"
"Matthew Gentzkow","Male"
"Matthew Harding","Male"
"Matthew J. Notowidigdo","Male"
"Matthew Kahn","Male"
"Matthew Kotchen","Male"
"Matthew Rhodes-Kropf","Male"
"Matthew Shapiro","Male"
"Matthew Shum","Male"
"Matthias Doepke","Male"
"Matthias Kahl","Male"
"Maury Gittleman","Male"
"Maxim Mironov","Male"
"Maya Rossin-Slater","Female"
"Mechthild Schrooten","Female"
"Meghan Busse","Female"
"Mengying Wang","Female"
"Merih Sevilir","Female"
"Meta Brown","Female"
"Mevlude Akbulut-Yuksel","Female"
"Michael Anderson","Male"
"Michael Bradley","Male"
"Michael Carter","Male"
"Michael Clemens","Male"
"Michael D. Smith","Male"
"Michael Darden","Male"
"Michael E. Waugh","Male"
"Michael Ewens","Male"
"Michael Faulkender","Male"
"Michael Greenstone","Male"
"Michael Grossman","Male"
"Michael Jansson","Male"
"Michael Kremer","Male"
"Michael Kumhof","Male"
"Michael Lovenheim","Male"
"Michael Michaux","Male"
"Michael Peters","Male"
"Michael Price","Male"
"Michael R. Moore","Male"
"Michael R. Roberts","Male"
"Michael Weber","Male"
"Michael Weisbach","Male"
"Michael Woodford","Male"
"Michele Lenza","Female"
"Michele Tertilt","Female"
"Migiwa Tanaka","Female"
"Miguel Ferreira","Male"
"Miguel I. Gomez","Male"
"Miguel Urquiola","Male"
"Mihye Lee","Female"
"Mikhail Golosov","Male"
"Milagro Saborio-Rodriguez","Female"
"Miles Kimball","Male"
"Minchung Hsu","Male"
"Mingming Zhou","Male"
"Mingwei Liu","Male"
"Mirabel Muuls","Female"
"Misuru Igami","Male"
"Mo Xiao","Female"
"Mohamed Saleh","Male"
"Monica Deza","Female"
"Monica Garcia Perez","Female"
"Monica Garcia-Pere","Female"
"Monica Singhal","Female"
"Monika Mrazova","Female"
"Morris Kleiner","Male"
"Mufaddal Baxamusa","Male"
"Mungo Ivor Wilson","Female"
"Mungo Ivor Wilson","Male"
"Murat Iyigun","Male"
"Muriel Niederle","Female"
"Mushfiq Mobarak","Male"
"Mutlu Yuksel","Male"
"Mwangi wa Githinji","Male"
"Mwanza Nkusu","Female"
"Myeong-Su Yun","Male"
"Mywish Maredia","Female"
"Namrata Kala","Female"
"Nan Li","Female"
"Nancy L. Rose","Female"
"Nancy Qian","Female"
"Nancy Wallace","Female"
"Naohisa Hirakata","Male"
"Natalia Ramondo","Female"
"Nathan Nunn","Male"
"Nava Ashraf","Female"
"Nazaire Houssou","Male"
"Neale Mahoney","Male"
"Ned Augenblick","Male"
"Neel Sundaresan","Male"
"Neeltje van Horen","Female"
"Neeraj Sood","Male"
"Neng Wang","Male"
"Nezahat Kucuk","Female"
"Nezih Guner","Male"
"Ngo Van Long","Male"
"Nicholas Barberis","Male"
"Nicholas Ryan","Male"
"Nicholas Turner","Male"
"Nichole Szembrot","Female"
"Nico Voigtlaender","Male"
"Nicola Fuchs-Schuendeln","Female"
"Nicola Gennaioli","Male"
"Nicola Lacetera","Male"
"Nicolai V. Kuminoff","Male"
"Nicolás M. Depetris Chauvin","Male"
"Nicolas R. Ziebarth","Male"
"Nicolas Schutz","Male"
"Nicolas Serrano-Velarde","Male"
"Nicolas-Guillaume Martineau","Male"
"Nidhiya Menon","Female"
"Nidhiya Menon","Male"
"Nikolai Roussanov","Male"
"Nikolaos Artavanis","Male"
"Nils Kok","Male"
"Ningzhong Li","Male"
"Nir Jaimovich","Male"
"Nisvan Erkal","Female"
"Niven Winchester","Male"
"Noah Stoffman","Male"
"Norihiko Yamano","Male"
"Nour Meddahi","Male"
"Nuno Fernandes","Male"
"Oded Galor","Male"
"Oguzhan Ozbas","Male"
"Oleg Itskhoki","Male"
"Olga Rostapshova","Female"
"Olivia S. Mitchell","Female"
"Olivier Blanchard","Male"
"Olivier Coibion","Male"
"Olympio Barbanti, Jr","Male"
"Oreste Tristani","Male"
"Ori Heffetz","Male"
"Oriana Bandiera","Female"
"Orsetta Causa","Female"
"Ostap Okhrin","Male"
"Ozgur Ince","Male"
"Özgür Orhangazi","Male"
"Ozkan Eren","Male"
"Paavo Monkkonen","Male"
"Pabla Guerron","Male"
"Pablo Guerron-Quintana","Male"
"Paco Martorell","Male"
"Pai XU","Male"
"Paola Conconi","Female"
"Paolo Pasquariello","Male"
"Paolo Pinotti","Male"
"Paolo Volpin","Male"
"Parashar Kulkarni","Male"
"Pascaline Dupas","Female"
"Pat Akey","Male"
"Patricia Born","Female"
"Patricia Cortes","Female"
"Patricia Justino","Female"
"Patricia Ruggles","Female"
"Patricia Toledo","Female"
"Patricia Yanez-Pagans","Female"
"Patrick Johnston","Male"
"Patrick Kline","Male"
"Patrik Guggenberger","Male"
"Patten Mahler","Male"
"Paul Beaudry","Male"
"Paul Carrillo","Male"
"Paul Gertler","Male"
"Paul Niehaus","Male"
"Paul Rhode","Male"
"Paul Romer","Male"
"Paul S. Willen","Male"
"Paulina Oliva","Female"
"Pauline Grosjean","Female"
"Pavel Savor","Male"
"Payal Shah","Female"
"Pedro Bordalo","Male"
"Pedro Dal Bo","Male"
"Peichu Xie","Male"
"Pengfei Wang","Male"
"Pengjie Gao","Male"
"Per Krusell","Male"
"Peter Christoffersen","Male"
"Peter Hinrichs","Male"
"Peter Klenow","Male"
"Peter Kondor","Male"
"Peter Kuhn","Male"
"Peter L. Rousseau","Male"
"Petra Moser","Female"
"Phanindra V. Wunnava","Male"
"Philip Armour","Male"
"Philip Oreopoulos","Male"
"Philipp Koellinger","Male"
"Philippe Aghion","Male"
"Philippe Bacchetta","Male"
"Philippe Mueller","Male"
"Pierluigi Balduzzi","Male"
"Pierpaolo Battigalli","Male"
"Pierpaolo Benigno","Male"
"Pierre Collin-Dufresne","Male"
"Pierre-Olivier Weill","Male"
"Piet Eichholtz","Male"
"Pinar Karaca-Mandic","Female"
"Pingkang Yu","Male"
"Platon Tinios","Male"
"Prasanna Tambe","Male"
"Price Fishback","Male"
"Pushkar Maitra","Male"
"Qianqiu Liu","Male"
"Qiming Wang","Male"
"Qingyuan Du","Male"
"Qiuqiong Huang","Female"
"Quamrul Ashraf","Male"
"Quoc Nguyen","Male"
"R. Glenn Hubbard","Male"
"Rabih Moussawi","Male"
"Rachel Glennerster","Female"
"Rachel Soloveichik","Female"
"Radomir Todorov","Male"
"Raffaella Giacomini","Female"
"Raffaella Sadun","Female"
"Rajashri Chakrabarti","Female"
"Rajkamal Iyer","Male"
"Ralf Martin","Male"
"Ralf Meisenzahl","Male"
"Ramaa Vasudevan","Female"
"Ran Duchin","Male"
"Ranadeb Chaudhuri","Male"
"Randall Lewis","Male"
"Randall Walsh","Male"
"Randall Wright","Male"
"Raoul Minetti","Male"
"Raphael Schoenle","Male"
"Raul Caruso","Male"
"Rawley Heimer","Male"
"Raymond Fisman","Male"
"Raymond Guiteras","Male"
"Rebecca Henderson","Female"
"Rebecca Thornton","Female"
"Reed Walker","Male"
"Reena Aggarwal","Female"
"Rema Hanna","Female"
"Rémi Jedwab","Male"
"Remzi Kaygusuz","Male"
"Renos Vakis","Male"
"Ricardo Reis","Male"
"Ricardo Serrano-Padial","Male"
"Riccardo Colacito","Male"
"Richard Akresh","Male"
"Richard Blundell","Male"
"Richard Freeman","Male"
"Richard Green","Male"
"Richard H. Steckel","Male"
"Richard Kneller","Male"
"Richard Newell","Male"
"Richard Stanton","Male"
"Rikhil Bhavnani","Male"
"Risto Herrala","Male"
"Robert Dekle","Male"
"Robert Fairlie","Male"
"Robert Gibbons","Male"
"Robert Goldstein","Male"
"Robert Hall","Male"
"Robert Inman","Male"
"Robert J. Vigfusson","Male"
"Robert Johnson","Male"
"Robert Kaestner","Male"
"Robert Topel","Male"
"Robert Town","Male"
"Roberto Rigobon","Male"
"Robin Burgess","Male"
"Rodgrio Pinto","Male"
"Roger Feldman","Male"
"Roger Gordon","Male"
"Rohini Pande","Female"
"Roland Benabou","Male"
"Roland Straub","Male"
"Rolland Zullo","Male"
"Romain Ranciere","Male"
"Ron Alquist","Male"
"Ron Jarmin","Male"
"Ronald Masulis","Male"
"Roni Michaely","Male"
"Rossen Valkanov","Male"
"Rowena Gray","Female"
"Ruben Durante","Male"
"Ruben Enikolopov","Male"
"Ruben Hernandez-Murillo","Male"
"Rucker Johnson","Male"
"Rudolfs Bems","Male"
"Ruediger Bachmann","Male"
"Ruiqing Miao","Male"
"Rukmani Gounder","Female"
"Rulof Burger","Male"
