"author","gender"
"Atheender Venkataramani","Male"
"Atila Abdulkadiroglu","Male"
"Atrayee Ghosh Roy","Female"
"Augustin Landier","Male"
"Aureo de Paula","Male"
"Avi Ebenstein","Male"
"Avi Goldfarb","Male"
"Ayca Ozdogan","Female"
"Ayelen Banegas","Female"
"Ayhan Kose","Male"
"Aysegul Sahin","Female"
"Aytek Malkhozov","Male"
"B. Douglas Bernheim","Male"
"Baban Hasnat","Male"
"Bakhrom Mirkasimov","Male"
"Balázs Égert","Male"
"Barry Eichengreen","Male"
"Bart Hobijn","Male"
"Bartholomew Moore","Male"
"Beata Javorcik","Female"
"Belen Villalonga","Female"
"Belton Fleisher","Male"
"Bengt Holmstrom","Male"
"Benjamin Handel","Male"
"Benjamin Keys","Male"
"Benjamin Moll","Male"
"Benjamin Van Roy","Male"
"Benn Eifert","Male"
"Benoit Mojon","Male"
"Bereket Kebede","Male"
"Berhanu Nega","Male"
"Bernard Dumas","Male"
"Bernardo Blum","Male"
"Bernd Schwaab","Male"
"Betsey Stevenson","Female"
"Bhashkar Mazumder","Male"
"Bilal Zia","Male"
"Bill Dupor","Male"
"Bingxin Yu","Female"
"Bjorn Ockert","Male"
"Bo Becker","Male"
"Boyan Jovanovic","Male"
"Brent Ambrose","Male"
"Brent Neiman","Male"
"Brian Peterson","Male"
"Brian Sack","Male"
"Brigham Russell Frandsen","Male"
"Brigitte Madrian","Female"
"Brock Blomberg","Male"
"Bruce D. Meyer","Male"
"Bruno Biais","Male"
"Bryan Graham","Male"
"Burcu Duygan-Bump","Female"
"Burton Hollifield","Male"
"Byron Lutz","Male"
"C . Fritz Foley","Male"
"C. Fritz Foley","Male"
"C. Jeffrey Waddoups","Male"
"C. Lanier Benkard","Male"
"C.Y. Yiu","Male"
"Cahit Guven","Male"
"Campbell R. Harvey","Male"
"Carl Kitchens","Male"
"Carl Walsh","Male"
"Carlos Carvalho","Male"
"Carolina Villegas-Sanchez","Female"
"Carolyn Fischer","Female"
"Carsten Burhop","Male"
"Carsten Eckel","Male"
"Carsten Holz","Male"
"Cecile Jackson","Female"
"Cédric Tille","Male"
"Cesar Sosa-Padilla","Male"
"Cesare Fracassi","Male"
"Ceyhun Elgin","Male"
"Chad Syverson","Male"
"Chander K Velu","Male"
"Chao Wei","Female"
"Chaopeng Wu","Male"
"Charles Angelucci","Male"
"Charles Engel","Male"
"Charles I. Jones","Male"
"Charles Mason","Male"
"Charles Sprenger","Male"
"Chayawat Ornthanalai","Male"
"Chicheng Ma","Male"
"Chinhui Juhn","Female"
"Chitru S. Fernando","Male"
"Chris Forman","Male"
"Chris Rohlfs","Male"
"Chris Timmins","Male"
"Christian Broda","Male"
"Christian C. Opp","Male"
"Christopher A. Parsons","Male"
"Christopher Costello","Male"
"Christopher D. Carroll","Male"
"Christopher J. Kurz","Male"
"Christopher Knittel","Male"
"Christopher M. Meissner","Male"
"Christopher M. Snyder","Male"
"Christopher Mayer","Male"
"Christopher R. Knittel","Male"
"Christopher Timmins","Male"
"Christos Genakos","Male"
"Chuan-Yang Hwang","Male"
"Chung-Ming Kuan","Male"
"Chunlin Liu","Male"
"Claire Lim","Female"
"Clemens Sialm","Male"
"Clifford Winston","Male"
"Climent Quintana-Domeque","Male"
"Connan Snider","Male"
"Corbett Grainger","Male"
"Corjan Brink","Male"
"Costas Arkolakis","Male"
"Costas Meghir","Male"
"Courtney Coile","Female"
"Craig Garthwaite","Male"
"Cristina Arellano","Female"
"Cristina Cella","Female"
"Crocker Liu","Male"
"Cyril Monnet","Male"
"D. Wade Hands","Male"
"Daifeng He","Female"
"Dalida Kadyrzhanova","Female"
"Dallas Burtraw","Male"
"Dalton Conley","Male"
"Dan Silverman","Male"
"Dana Goldman","Male"
"Daniel Berkowitz","Male"
"Daniel Chen","Male"
"Daniel Levy","Male"
"Daniel Quint","Male"
"Danielken Molina","Male"
"Danling Jiang","Female"
"Daria Taglioni","Female"
"Daron Acemoglu","Male"
"Darrell Duffie","Male"
"Darwin Choi","Male"
"David Albouy","Male"
"David Autor","Male"
"David Becker","Male"
"David Card","Male"
"David Evans","Male"
"David Frisvold","Male"
"David Harrington","Male"
"David Hemous","Male"
"David Hummels","Male"
"David Jaeger","Male"
"David Laibson","Male"
"David Matsa","Male"
"David N. Weil","Male"
"David Neumark","Male"
"David Papell","Male"
"David Scharfstein","Male"
"David Sims","Male"
"David Weil","Male"
"David Weinstein","Male"
"Davig Troy","Male"
"Day Manoli","Male"
"Daylian Cain","Male"
"Dean Karlan","Male"
"Dean Yang","Male"
"Debraj Ray","Male"
"Deniz Igan","Female"
"Dennis Carlton","Male"
"Dennis Scanlon","Male"
"Dennis Tao Yang","Male"
"Derekh Cornwell","Male"
"Dhiman Das","Male"
"Diane Whitmore Schanzenbach","Female"
"Dietrich Earnhart","Male"
"Dimitri Vayanos","Male"
"Dion Bongaerts","Male"
"Dirk Bergemann","Male"
"Dirk Jenter","Male"
"Dirk Krueger","Male"
"Dmitris Batzilis","Male"
"Dobrislav Dobrev","Male"
"Dogan Tirtiroglu","Male"
"Dolore Bushati","Female"
"Don Fullerton","Male"
"Dong Lou","Male"
"Donggyu Sul","Male"
"Dora L. Costa","Female"
"Doug Irwin","Male"
"Douglas Almond","Male"
"Douglas Miller","Male"
"Douglas W. Diamond","Male"
"Dragon Tang","Male"
"Dylan B. Minor","Male"
"Dylan Rassier","Male"
"Ebonya L. Washington","Female"
"Edouard Challe","Male"
"Edward Barbier","Male"
"Edward Glaeser","Male"
"Edward Kung","Male"
"Edward Morrison","Male"
"Edward N. Wolff","Male"
"Effi Benmelech","Male"
"Efraim Benmelech","Male"
"Egon Zakrajsek","Male"
"Elias Papaioannou","Male"
"Elie Tamer","Male"
"Elisheba Spiller","Female"
"Elizabeth Cascio","Female"
"Elizabeth U. Cascio","Female"
"Ellen Greaves","Female"
"Ellen Meara","Female"
"Emcet Tas","Male"
"Emi Nakamura","Female"
"Emilia Simeonova","Female"
"Emilio Osambela","Male"
"Emine Boz","Female"
"Emir Kamenica","Male"
"Emma Aguila","Female"
"Emmanuel Farhi","Male"
"Enrichetta Ravina","Female"
"Enrico Moretti","Male"
"Enrique G. Mendoza","Male"
"Erdogan Bakir","Male"
"Eric Chaney","Male"
"Eric Maskin","Male"
"Eric Sims","Male"
"Eric T. Swanson","Male"
"Erich Muehlegger","Male"
"Erin Mansur","Female"
"Erkko Etula","Male"
"Erling Steigum","Male"
"Ernst Berndt","Male"
"Ernst-Ludwig von Thadden","Male"
"Erte Xiao","Female"
"Erwin Diewert","Male"
"Erzo F.P. Luttmer","Male"
"Esteban M. Aucejo","Male"
"Esteban Rossi-Hansberg","Male"
"Ethan G. Lewis","Male"
"Ezra Golberstein","Male"
"F. Andrew Hanssen","Male"
"F. Gregory Hayden","Male"
"Fabian Lange","Male"
"Fabiano Schivardi","Male"
"Fabio Ghironi","Male"
"Fanmin Kong","Male"
"Fatih Karahan","Male"
"Faustine Perrin","Female"
"Federico Ciliberto","Male"
"Feixue Xie","Female"
"Felicia Ionescu","Female"
"Felix Oberholzer-Gee","Male"
"Fenghua Song","Male"
"Fernanda Brollo","Female"
"Fernanda Nechio","Female"
"Filip Matejka","Male"
"Fiona Scott Morton","Female"
"Firouz Gahvari","Male"
"Florian Heider","Male"
"Floris Heukelom","Male"
"Francesc Ortega","Male"
"Francesco Bianchi","Male"
"Francis Kramarz","Male"
"Francisca Antman","Female"
"Francisco Gomes","Male"
"Francois Gourio","Male"
"Françoise Carré","Female"
"Frank Warnock","Male"
"Frank Windmeijer","Male"
"Frank Wolak","Male"
"Fredrik Andersson","Male"
"Fuhito Kojima","Male"
"Futoshi Yamauchi","Male"
"G. Mujtaba Mian","Male"
"Gábor Kertesi","Male"
"Gábor Kézdi","Male"
"Gabriel Ulyssea","Male"
"Gabriella Conti","Female"
"Gadi Barlevy","Male"
"Galina Hale","Female"
"Gara M. Afonso","Female"
"Garbriel Y. Weintraub","Male"
"Garth Heutel","Male"
"Gary Gorton","Male"
"Gary Richardson","Male"
"Gaurab Aryal","Male"
"Gautam Gowrisankaran","Male"
"Gauti Eggertsson","Male"
"Geert Bekaert","Male"
"Gene Amromin","Male"
"George Alessandria","Male"
"George J. Borjas","Male"
"Georgy Egorov","Male"
"Geraint Harvey","Male"
"Géraldine Henningsen","Female"
"Gérard Roland","Male"
"Geresom Okecho","Male"
"Gergely Ujhelyi","Male"
"Gernot Kohler","Male"
"Gharad Bryan","Male"
"Gian Maria Milesi-Ferretti","Male"
"Gilbert Metcalf","Male"
"Gilles Duranton","Male"
"Ginger Jin","Female"
"Giorgo Sertsios","Male"
"Giovanni L. Violante","Male"
"Giovanni Lombardo","Male"
"Giovanni Peri","Male"
"Girijasankar Mallik","Male"
"Gita Gopinath","Female"
"Glenn D. Rudebusch","Male"
"Glenn Rudebusch","Male"
"Godsway Cudjoe","Male"
"Gopi Shah Goda","Male"
"Gordon Hanson","Male"
"Gordon M. Phillips","Male"
"Greg Kaplan","Male"
"Greg Lewis","Male"
"Gregor Matvos","Male"
"Gregory Hess","Male"
"Gueorgui Kambourov","Male"
"Guido Lorenzoni","Male"
"Guido Menzio","Male"
"Guido Tabellini","Male"
"Guillaume Plantin","Male"
"Guillaume Rocheteau","Male"
"Guillermo Ordonez","Male"
"Gunseli Berik","Female"
"Guoen Liu","Male"
"Gurnain Kaur Pasricha","Female"
"Gustavo Manso","Male"
"Gustavo Suarez","Male"
"Guy Michaels","Male"
"Gyun Cheol Gu","Male"
"H. Allen Klaiber","Male"
"H. Holly Wang","Female"
"Hadiye Aslan","Female"
"Haiping Zhang","Male"
"Halbert White","Male"
"Hani Mansour","Male"
"Hanming Fang","Male"
"Hanno Lustig","Male"
"Hanno N. Lustig","Male"
"Hao Zhou","Male"
"Haoxiang Zhu","Male"
"Harald Uhlig","Male"
"Harjeet Bhabra","Male"
"Hartmut Lehmann","Male"
"Hays Golden","Male"
"Heather Royer","Female"
"Hector F. Calvo Pardo","Male"
"Heidi Williams","Female"
"Hein Bogaard","Male"
"Helene Rey","Female"
"Hendrik Wolff","Male"
"Hengjie Ai","Male"
"Henrik Cronqvist","Male"
"Henry Siu","Male"
"Hernan Roman","Male"
"Heski Bar-Isaac","Male"
"Hide-Fumi Yokoo","Male"
"Hilary Sigman","Female"
"Hilary W. Hoynes","Female"
"Hong Liu","Male"
"Hongbin Li","Male"
"Hongjun Yan","Male"
"Hongyan Li","Female"
"Hongyan Li","Male"
"Horag Choi","Male"
"Hoyt Bleakley","Male"
"Hsien-Ming Lien","Male"
"Huasheng Gao","Male"
"Hugh Rockoff","Male"
"Hugo Hopenhayn","Male"
"Hui Chen","Male"
"Hui Tong","Male"
"Hunt Allcott","Male"
"Huntley Schaller","Male"
"Hwan-sik Choi","Male"
"Hyun Shin","Male"
"Hyun Song Shin","Male"
"Iciar Dominguez Lacasa","Female"
"Ignatius Horstmann","Male"
"Igor Makarov","Male"
"Iikka Korhonen","Male"
"Imran Rasul","Male"
"In Gu Khang","Male"
"Ina Simonovska","Female"
"Ing-Haw Cheng","Male"
"Ingrid Gould Ellen","Female"
"Ioana Marinescu","Female"
"Irina Telyukova","Female"
"Isaac Mbiti","Male"
"Ishani Tewari","Female"
"İsmail H. Genc","Male"
"Itamar Drechsler","Male"
"Itay Goldstein","Male"
"Itzhak Ben-David","Male"
"Iuliana Pascu","Female"
"Ivan A. Canay","Male"
"Ivan Ariel de Jesus","Male"
"Ivan Fernandez-Val","Male"
"Ivan Haščič","Male"
"Ivan Werning","Male"
"Ivo Welch","Male"
"Iwan Barankay","Male"
"J. David Brown","Male"
"J. Scott Holladay","Male"
"J. Vernon Henderson","Male"
"Jaakko Kiander","Male"
"Jaanika Meriküll","Female"
"Jaap H. Abbring","Male"
"Jacek Suda","Male"
"Jae Sim","Male"
"Jae Song","Male"
"Jae Won Lee","Male"
"Jaehoon Hahn","Male"
"Jakub Kastl","Male"
"James A. Robinson","Male"
"James Choi","Male"
"James Heckman","Male"
"James M. Poterba","Male"
"James P. Smith","Male"
"James R. Brown","Male"
"James Sallee","Male"
"James Snyder","Male"
"James Tybout","Male"
"James Vickery","Male"
"Janet Currie","Female"
"Janice Eberly","Female"
"Jarko Fidrmuc","Male"
"Jarl G. Kallberg","Male"
"Jason Abaluck","Male"
"Jason Allen","Male"
"Jason Barr","Male"
"Jason Long","Male"
"Jason Seligman","Male"
"Javier Miranda","Male"
"Jay Bhattacharya","Male"
"Jean Boivin","Male"
"Jean Tirole","Male"
"Jean-Sebastien Michel","Male"
"Jeanet Bentzen","Female"
"Jeffrey Lin","Male"
"Jeffrey R. Campbell","Male"
"Jeffrey R. Kling","Male"
"Jennie Bai","Female"
"Jens Christensen","Male"
"Jens Ludwig","Male"
"Jeremy C. Stein","Male"
"Jeremy Fox","Male"
"Jeremy J. Graveline","Male"
"Jeremy Stein","Male"
"Jerry Cao","Male"
"Jerry Hurley","Male"
"Jesse Bricker","Male"
"Jesse Edgerton","Male"
"Jessica Goldberg","Female"
"Jessica Pan","Female"
"Jesus Fernandez-Villaverde","Male"
"Jesus Ferreiro","Male"
"Jevgenijs Steinbuks","Male"
"Jialin Yu","Male"
"Jianfeng Shen","Male"
"Jiang Wang","Male"
"Jianguo Wei","Male"
"Jianjun Miao","Male"
"Jin Xu","Female"
"Jin-Huei Yeh","Male"
"Jin-Tan Liu","Male"
"Jinewn Xu","Female"
"Jinfan Zhang","Male"
"Jing Han","Female"
"Jing-Zhi Huang","Male"
"Jinhyun Lee","Male"
"Jiro Yoshida","Male"
"Joachim Winter","Male"
"Joao Macieira","Male"
"Joao Santos","Male"
"Joel Huber","Male"
"Joel Shapiro","Male"
"Joel Slemrod","Male"
"Joel Watson","Male"
"Johanna Francis","Female"
"Johanna Storck","Male"
"John A. List","Male"
"John Beshears","Male"
"John C. Driscoll","Male"
"John Campbell","Male"
"John Cawley","Male"
"John Cochrane","Male"
"John Eric Humphries","Male"
"John Friedman","Male"
"John Geanakoplos","Male"
"John Graham","Male"
"John Haltiwanger","Male"
"John Hassler","Male"
"John List","Male"
"John Quigley","Male"
"John Roberts","Male"
"John Romley","Male"
"John S. Greenlees","Male"
"John Sabelhaus","Male"
"John Shoven","Male"
"John Van Reenen","Male"
"Johsua Matthew Pollet","Male"
"Jon Steinsson","Male"
"Jonah Rockoff","Male"
"Jonas Fisher","Male"
"Jonathan A. Parker","Male"
"Jonathan Chiu","Male"
"Jonathan Eaton","Male"
"Jonathan Gruber","Male"
"Jonathan Heathcote","Male"
"Jonathan Levin","Male"
"Jonathan Meer","Male"
"Jonathan Reuter","Male"
"Jonathan Robinson","Male"
"Jonathan Williams","Male"
"Jonathan Willis","Male"
"Jonathan Zinman","Male"
"Joni Hersch","Female"
"Joon Park","Male"
"Jooyeoun Suh","Female"
"Jörg Mayer","Male"
"Jorg Rocholl","Male"
"Jörg Rocholl","Male"
"Jose A. Scheinkman","Male"
"Jose Anchorena","Male"
"Jose Faias","Male"
"Jose Fernandez","Male"
"Jose Fillat","Male"
"Jose L. Fillat","Male"
"Jose Lopez","Male"
"Jose Rangel","Male"
"Jose Signoret","Male"
"Jose-Luis Peydro","Male"
"Joseé Randriamamonjy","Male"
"Josef Zweimuller","Male"
"Joseph Gagnon","Male"
"Joseph Gyourko","Male"
"Joseph Hotz","Male"
"Joseph Kaboski","Male"
"Joseph P. Newhouse","Male"
"Josepth H. Cook","Male"
"Josh Lerner","Male"
"Joshua Aizenman","Male"
"Joshua Angrist","Male"
"Joshua Gans","Male"
"Joshua Goodman","Male"
"Joshua Graff Zivin","Male"
"Joshua Greenfield","Male"
"Joshua Linn","Male"
"Joshua Rauh","Male"
"Joshua Schwartzstein","Male"
"Jouchi Nakajima","Male"
"Joyce Manchester","Female"
"Juan Carlos Hatchondo","Male"
"Juan Pantano","Male"
"Juan Rubio-Ramirez","Male"
"Juan Sanchez","Male"
"Judith Chevalier","Female"
"Julapa A Jaqtiani","Female"
"Julia Cage","Female"
"Julie Berry Cullen","Female"
"Julie Mortimer","Female"
"Julie Zissimopoulos","Female"
"Julien Bengui","Male"
"Junjian Yi","Male"
"Junsen Zhang","Male"
"Justin Rao","Male"
"Justin Sydnor","Male"
"Justin Wolfers","Male"
"Justine S. Hastings","Female"
"K.W. Chau","Male"
"Kai Li","Male"
"Kai-Uwe Kuhn","Male"
"Kalena Cortes","Female"
"Kalena E. Cortes","Female"
"Kalman Rupp","Male"
"Kankana Mukherjee","Female"
"Karel Mertens","Male"
"Karen K. Lewis","Female"
"Kartik Athreya","Male"
"Kasper Roszbach","Male"
"Kate Ho","Female"
"Katharina Lewellen","Female"
"Katharine G. Abraham","Female"
"Katherine Baicker","Female"
"Katherine Ho","Female"
"Kathleen Mullen","Female"
"Katja Seim","Female"
"Katrine Loken","Female"
"Kaustav Misra","Male"
"Kazuto Sumita","Male"
"Ke Tang","Male"
"Ke-Li Xu","Male"
"Kei-Mu Yi","Male"
"Keith Head","Male"
"Kellin Chandler Stanfield","Male"
"Kelly Bishop","Female"
"Kelly Shue","Female"
"Kenneth D. West","Male"
"Kenneth Rogoff","Male"
"Kenshi Taketa","Male"
"Keshab Bhattarai","Male"
"Kevin F. Hallock","Male"
"Kevin J. Murphy","Male"
"Kevin Milligan","Male"
"Khusrav Gaibulloev","Male"
"Kiat Ying Seah","Female"
"Kjetil Storesletten","Male"
"Klaus Desmet","Male"
"Klaus Schmidt","Male"
"Koleman Strumpf","Male"
"Konrad Burchardi","Male"
"Konstantin Sonin","Male"
"Konstantinos Metaxoglou","Male"
"Korkut Alp Erturk","Male"
"Kosali Simon","Female"
"Kose John","Male"
"Kozo Ueda","Male"
"Kristian Behrens","Male"
"Kristin Forbes","Female"
"Kristopher Gerardi","Male"
"Kuntara Pukthuanthong","Female"
"Kyna Fong","Female"
"Kyoo Kim","Male"
"Kyoungrae Jung","Female"
"Kyoungwon Seo","Male"
"Kyung-Hong Park","Male"
"Kyung-Hwan Kim","Male"
"Kyungmin Kim","Male"
"L. Randall Wray","Male"
"Lan Zhang","Female"
"Laping Wu","Male"
"Larry Epstein","Male"
"Larry Karp","Male"
"Lars A. Lochstoer","Male"
"Lars Lefgren","Male"
"Lars-Alexander Kuehn","Male"
"Lasse Heje Pedersen","Male"
"Laura Alfaro","Female"
"Laura Dague","Female"
"Laura T. Starks","Female"
"Lauren Cohen","Female"
"Laurent Bouton","Male"
"Laurent Gobillon","Male"
"Lawrence Goulder","Male"
"Lawrence H. Goulder","Male"
"Le Wang","Male"
"Leah Brooks","Female"
"Leeat Yariv","Female"
"Leemore Dafny","Female"
"Lena Edlund","Female"
"Leonard Waverman","Male"
"Leonardo Bursztyn","Male"
"Leonardo Iacovone","Male"
"Leonardo Martinez","Male"
"Léonce Ndikumana","Male"
"Levon Barseghyan","Male"
"Lex Borghans","Male"
"Li Gan","Male"
"Liang Wang","Male"
"Liangzhi You","Male"
"Libertad González","Female"
"Lídia Farré","Female"
"Linda Tesar","Female"
"Linxiu Zhang","Female"
"Liran Einav","Male"
"Liuren Wu","Male"
"Lixin Colin Xu","Male"
"Lixin Ye","Male"
"Logan Lewis","Male"
"Lopo L. Rego","Male"
"Lorens Helmchen","Male"
"Lorenz Goette","Male"
"Loriana Pelizzon","Female"
"Louis Kaplow","Male"
"Lu Zhang","Male"
"Luc Laeven","Male"
"Luca Dedola","Male"
"Lucas Davis","Male"
"Lucija Muehlenbachs","Female"
"Lucio Sarno","Male"
"Lucjan Orlowski","Male"
"Ludo Visschers","Male"
"Luigi Guiso","Male"
"Luigi Paciello","Male"
"Luigi Zingales","Male"
"Luis Cabral","Male"
"Luis Felipe Céspedes","Male"
"Luis Locay","Male"
"Luis M Pinet-Peralta","Male"
"Luisa Fuster","Female"
"M. Hashem Pesaran","Male"
"M. Majbouri","Male"
"M. Shahid Ebrahim","Male"
"M. Taft","Male"
"M. Urquiola","Male"
"M.V. Lee Badgett","Female"
"Madeline Zavodny","Female"
"Magnus Johannesson","Male"
"Maisy Wong","Female"
"Maitreesh Ghatak","Male"
"Manju Puri","Female"
"Maoyong Fan","Male"
"Mara Lederman","Female"
"Maral Shamloo","Female"
"Marc Giannoni","Male"
"Marc-Andreas Muendler","Male"
"Marcel Fafchamps","Male"
"Marcel Fratzscher","Male"
"Marcela Eslava","Female"
"Marco Bonomo","Male"
"Marco Del Negro","Male"
"Marco Gonzalez-Navarro","Male"
"Marco Ottaviani","Male"
"Marianna Kudlyak","Female"
"Marianne Bertrand","Female"
"Mariassunta Giannetti","Female"
"Marie Hoerova","Female"
"Mario Crucini","Male"
"Mario Macis","Male"
"Mario Piacentini","Male"
"Marjorie Flavin","Female"
"Mark Cullen","Male"
"Mark Duggan","Male"
"Mark Gertler","Male"
"Mark J. Kutzbach","Male"
"Mark Jacobsen","Male"
"Mark Jenkins","Male"
"Mark Leary","Male"
"Mark Rosenzweig","Male"
"Mark Schankerman","Male"
"Mark Stehr","Male"
"Mark Wright","Male"
"Markus K. Brunnermeier","Male"
"Markus Noeth","Male"
"Marta Lachowska","Female"
"Martijn Cremers","Male"
"Martin Berka","Male"
"Martin Feldstein","Male"
"Martin Gervais","Male"
"Martin Karlsson","Male"
"Martin Oehmke","Male"
"Mary Amiti","Female"
"Massimo Massa","Male"
"Mathias Dewatripont","Male"
"Mathijs Cosemans","Male"
"Mathis Wagner","Male"
"Matias Braun","Male"
"Matias D. Cattaneo","Male"
"Matilde Bombardini","Female"
"Matthew D. Shapiro","Male"
"Matthew E. Kahn","Male"
"Matthew Freedman","Male"
"Matthew Kahn","Male"
"Matthew Neidell","Male"
"Matthew Shum","Male"
"Matthew Weinzierl","Male"
"Matthieu Bussiere","Male"
"Maureen Cropper","Female"
"Maurice Kugler","Male"
"Maurice Obstfeld","Male"
"Maurizio Zanardi","Male"
"Maxim Troshkin","Male"
"Melanie E. Guldi","Female"
"Melinda Miller","Female"
"Menzie Chinn","Male"
"Meredith Fowlie","Female"
"Michael B. Devereux","Male"
"Michael Baker","Male"
"Michael D. Bordo","Male"
"Michael Devereux","Male"
"Michael Elsby","Male"
"Michael Gallmeyer","Male"
"Michael Greenstone","Male"
"Michael Grossman","Male"
"Michael Grubb","Male"
"Michael Hurd","Male"
"Michael Jansson","Male"
"Michael Katz","Male"
"Michael Kiley","Male"
"Michael Kumhof","Male"
"Michael Michaux","Male"
"Michael Ostrovsky","Male"
"Michael P. Devereux","Male"
"Michael Peters","Male"
"Michael Price","Male"
"Michael Roberts","Male"
"Michael Woodford","Male"
"Michelle White","Female"
"Miguel A. Ferreira","Male"
"Miguel Fuentes","Male"
"Miguel Martinez Lucio","Male"
"Mihir Desai","Male"
"Mikhail Golosov","Male"
"Miles S. Kimball","Male"
"Milton Harris","Male"
"Ming-Feng Hsieh","Male"
"Ming-Jen Lin","Male"
"Minsoo Jeong","Male"
"Mirko Draca","Male"
"Mirko Wiederholt","Male"
"Misak Avetisyan","Male"
"Missaka Warusawitharana","Male"
"Mo Xiao","Female"
"Mohamed Saleh","Male"
"Monica Bielski Boris","Female"
"Monica Billio","Female"
"Monica Hartmann","Female"
"Monika Schnitzer","Female"
"Morris Davis","Male"
"Morris Kleiner","Male"
"Morten Bennedsen","Male"
"Morten Ravn","Male"
"Morten Sorensen","Male"
"Mou Yigun","Male"
"Murat Iyigun","Male"
"Muriel Niederle","Female"
"Murillo Campello","Male"
"Mwangi wa Githinji","Male"
"Myeong-Su Yun","Male"
"N. Meltem Daysal","Female"
"Nabamita Dutta","Female"
"Nabamita Dutta","Male"
"Nadja Dwenger","Female"
"Nake M Kamrany","Male"
"Narasimhan Jegadeesh","Male"
"Narayana Kocherlakota","Male"
"Narly Dwarkasing","Female"
"Nathan B. Anderson","Male"
"Nathan Nunn","Male"
"Nathan Seegert","Male"
"Nathaniel Hendren","Male"
"Nathaniel Keohane","Male"
"Ngoc-Khanh Tran","Male"
"Nicholas Bloom","Male"
"Nicholas Muller","Male"
"Nicholas Souleles","Male"
"Nick Bloom","Male"
"Nicola Gennaioli","Male"
"Nicola Lacetera","Male"
"Nicolae Garleanu","Male"
"Nicolai Kuminoff","Male"
"Nicolas Coeurdacier","Male"
"Nicolas Petrosky-Nadeau","Male"
"Nicolas Robert Ziebarth","Male"
"Nicolas Sahuguet","Male"
"Nicole Maestas","Female"
"Nidhiya Menon","Male"
"Nidhiya Menon","Female"
"Nigar Hashimzade","Female"
"Nikolai Roussanov","Male"
"Nikolaus Wolf","Male"
"Nils Kok","Male"
"Nir Jaimovich","Male"
"Nisvan Erkal","Female"
"Nittai Bergman","Male"
"Niven Winchester","Male"
"Nlson Camanho","Male"
"Nobu Kiyotaki","Male"
"Nobuhiro Kiyotaki","Male"
"Nora Gordon","Female"
"Norihiko Yamano","Male"
"Nune Hovhannisyan","Female"
"Nuray Güner","Female"
"Nurgul Ukueva","Female"
"Nusret Cakici","Male"
"Oeindrila Dube","Female"
"Oguzhan Ozbas","Male"
"Oleksiy Kryvtsov","Male"
"Oliver G. Spalt","Male"
"Oliver Hart","Male"
"Olivia S. Mitchell","Female"
"Olivier Jeanne","Male"
"Orazio Attanasio","Male"
"Oreste Tristani","Male"
"Oriana Bandiera","Female"
"Orley Ashenfelter","Male"
"Ott Toomet","Male"
"Ozkan Eren","Male"
"P. Jean-Jacques Herings","Male"
"P.J. Lamberson","Male"
"Paavo Monkkonen","Male"
"Pab Jotikasthira","Male"
"Pablo Kurlat","Male"
"Pamela Jakiela","Female"
"Paola Conconi","Female"
"Paola Giuliano","Female"
"Paola Sapienza","Female"
"Parag Pathak","Male"
"Pascaline Dupas","Female"
"Pat Bajari","Male"
"Patricia A. Erickson","Female"
"Patrick Bajari","Male"
"Patrick Bayer","Male"
"Patrick Bolton","Male"
"Patrick Gaule","Male"
"Patrick Kehoe","Male"
"Patrick Kline","Male"
"Patrick Legros","Male"
"Patrick Van Horn","Male"
"Patrik Guggenberger","Male"
"Paul Carrillo","Male"
"Paul Goldsmith-Pinkham","Male"
"Paul J. Devereux","Male"
"Paul Joskow","Male"
"Paul Romer","Male"
"Paul S. Willen","Male"
"Paul Sharp","Male"
"Pedro Carneiro","Male"
"Pengfei Wang","Male"
"Per Krusell","Male"
"Per Mykland","Male"
"Per Stromberg","Male"
"Peter Hinrichs","Male"
"Peter Klenow","Male"
"Peter Kondor","Male"
"Peter Murrell","Male"
"Peter Neary","Male"
"Peter Temin","Male"
"Peter Tufano","Male"
"Petra Persson","Female"
"Petter Lundborg","Male"
"Philip Bond","Male"
"Philip E. Strahan","Male"
"Philip Lane","Male"
"Philip Strahan","Male"
"Philipp Illeditsch","Male"
"Philipp Schnabl","Male"
"Philippe Aghion","Male"
"Philippe Bacchetta","Male"
"Phillip Levine","Male"
"Pia Orrenius","Female"
"Pierre Cahuc","Male"
"Pierre Collin-Dufresne","Male"
"Pierre-Guillaume Méon","Male"
"Pierre-Olivier Gourinchas","Male"
"Pierre-Olivier Weill","Male"
"Pierre-Philippe Combes","Male"
"Pietro Veronesi","Male"
"Pol Antras","Male"
"Prachi Mishra","Female"
"Pragyan Deb","Male"
"Prakash Loungani","Male"
"Price Fishback","Male"
"Qianqian Du","Female"
"Qingmin Liu","Male"
"Qun Bao","Male"
"R. Vijay Krishna","Male"
"R.J. Briggs","Male"
"Rabih Moussawi","Male"
"Rachel Soloveichik","Female"
"Radhakrishnan Gopalan","Male"
"Rafael Lalive","Male"
"Rafat Fazeli","Female"
"Raford Body","Male"
"Ragan Petrie","Female"
"Raghuram G. Rajan","Male"
"Raj Chetty","Male"
"Rajashri Chakrabarti","Female"
"Rajkamal Iyer","Male"
"Ralf Martin","Male"
"Raman Uppal","Male"
"Ran Duchin","Male"
"Rana Hendy","Female"
"Randall Morck","Male"
"Randall Reback","Male"
"Randall Wright","Male"
"Randy Wright","Male"
